#{"t_start": 1659292634.8747811, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
76.220118,100,6646.027862
86.744282,100,6706.482377
81.515097,100,6764.108969
86.373993,100,6822.208513
82.491355,100,6882.416603
83.914535,100,6940.658953
82.850722,100,7000.883406
86.635995,100,7058.219492
79.570164,100,7116.255864
70.982109,100,7174.076948
82.125704,100,7232.625787
87.059655,100,7295.810005
79.390648,100,7358.283234
67.944367,100,7420.388172
66.905928,100,7483.728395
72.737217,100,7547.637539
75.102075,100,7612.862139
80.415531,100,7676.687393
84.668859,100,7740.865796
72.072269,100,7802.171097
77.995415,100,7865.027211
83.047299,100,7926.647916
87.391425,100,7991.558582
58.150652,100,8055.272912
86.161303,100,8117.054164
82.110396,100,8177.653302
84.290006,100,8241.392231
84.521428,100,8303.974402
73.142359,100,8371.432234
87.040379,100,8440.143724
83.567195,100,8508.848809
70.805229,100,8575.687484
74.789736,100,8643.418483
74.884878,100,8708.011568
70.542203,100,8774.593397
70.627526,100,8842.985205
82.66678,100,8906.758421
84.002439,100,8971.924543
71.531104,100,9038.306364
83.455517,100,9104.737459
77.943624,100,9172.46588
74.696015,100,9240.364521
87.500081,100,9310.304942
83.408054,100,9379.497363
75.744205,100,9449.264446
86.175175,100,9518.882308
76.237781,100,9587.62535
81.836289,100,9658.625605
86.812405,100,9729.998077
85.825616,100,9800.729364
76.826124,100,9872.153046
89.852275,100,9942.157127
75.869709,100,10012.61449
75.433278,100,10081.260112
83.535151,100,10153.728985
78.450456,100,10227.689233
83.935833,100,10298.895003
83.223868,100,10376.34307
86.795674,100,10449.992497
84.21141,100,10521.837226
70.417483,100,10594.583171
80.870231,100,10666.886533
88.398533,100,10737.680937
84.028154,100,10808.137342
73.977741,100,10877.960721
88.637381,100,10947.207157
85.020231,100,11017.287897
86.124076,100,11085.258075
70.581684,100,11154.880107
78.046694,100,11223.783742
74.004814,100,11293.584792
80.301345,100,11364.268371
82.998438,100,11435.478935
78.018867,100,11506.723075
82.507586,100,11577.661681
68.248795,100,11652.896985
76.062564,100,11724.95648
86.301751,100,11796.157469
82.89598,100,11868.229794
70.67548,100,11937.697035
79.354352,100,12009.011014
80.830751,100,12079.885182
76.015394,100,12152.592328
77.650671,100,12225.163228
81.824515,100,12297.023194
72.10666,100,12368.005856
85.099471,100,12438.954096
87.032082,100,12508.62801
84.945233,100,12579.718878
85.904971,100,12651.54435
88.246442,100,12723.888644
71.635994,100,12796.883017
80.384836,100,12872.186563
87.691595,100,12947.236776
84.202393,100,13022.947231
83.444927,100,13100.317152
75.356901,100,13176.384303
87.431964,100,13252.357364
80.723304,100,13329.302189
32.353687,100,13405.399164
72.671811,100,13483.369792
80.398026,100,13559.842359
81.997918,100,13634.389384
75.971987,100,13711.452631
80.887327,100,13786.063713
82.312134,100,13862.081145
76.785909,100,13938.370636
79.05563,100,14014.785961
72.188115,100,14094.486438
63.233182,100,14175.521894
78.858914,100,14254.532507
74.039784,100,14334.43817
88.166827,100,14415.501063
84.087279,100,14496.548327
72.057044,100,14576.619115
89.025631,100,14655.206161
87.391298,100,14732.132991
72.951616,100,14809.83633
82.776882,100,14887.442815
86.129242,100,14966.038796
85.212116,100,15044.327407
83.434523,100,15127.668573
84.013766,100,15210.825193
83.983839,100,15292.948639
74.401979,100,15373.775643
86.092406,100,15457.847154
79.278858,100,15539.348953
-53.351918,100,15620.02774
85.282554,100,15701.293995
18.425051,100,15787.594572
59.51808,100,15870.123857
76.66824,100,15953.234499
78.372353,100,16033.552793
75.807864,100,16117.062088
80.416843,100,16197.932242
76.923923,100,16283.640974
72.939995,100,16371.618439
79.868651,100,16458.007949
75.752626,100,16543.228069
78.155812,100,16626.436987
81.624744,100,16709.813028
82.30092,100,16794.872936
86.367343,100,16878.457877
79.885417,100,16961.379006
77.366051,100,17046.010445
73.993258,100,17132.407819
76.439267,100,17217.376594
79.890099,100,17301.75707
79.398505,100,17387.14818
86.754861,100,17469.684495
85.65016,100,17554.781916
82.772541,100,17637.775131
80.198872,100,17723.106569
84.930031,100,17807.701679
86.616348,100,17892.468136
82.271274,100,17977.633108
88.238266,100,18062.428681
87.293967,100,18151.574647
67.286507,100,18239.663314
80.625665,100,18324.088702
88.634958,100,18408.108624
78.93046,100,18495.708045
75.144391,100,18582.747236
73.146973,100,18669.633112
88.813825,100,18758.310141
78.673552,100,18845.856845
87.689705,100,18931.265751
82.135441,100,19018.958665
86.466789,100,19105.432971
79.19067,100,19192.504744
72.697891,100,19279.1926
80.098096,100,19367.837063
70.947647,100,19456.172019
88.078434,100,19544.043665
86.413829,100,19633.400635
84.427295,100,19722.129289
79.884108,100,19812.041311
84.322925,100,19902.08143
77.611787,100,19993.163164
79.365479,100,20084.232789
79.017115,100,20175.764726
85.042982,100,20266.364955
72.785472,100,20357.140342
86.831908,100,20449.386788
76.304212,100,20539.781782
87.222045,100,20632.008274
87.510312,100,20720.42717
77.973814,100,20811.574641
76.057462,100,20905.892772
72.611152,100,21001.775398
87.156597,100,21096.232674
82.494739,100,21186.675913
86.623502,100,21280.736025
81.19717,100,21375.16313
84.865978,100,21467.852265
74.992438,100,21560.966709
9.122403,100,21655.114113
29.940228,100,21743.54555
22.903582,100,21842.840639
40.400561,100,21944.559793
62.227157,100,22045.478644
53.134536,100,22144.45974
64.371333,100,22242.241799
23.318769,100,22336.748742
15.453982,100,22435.875515
85.084406,100,22533.985283
81.653266,100,22628.849144
72.90571,100,22730.582481
73.888003,100,22830.798074
78.052818,100,22932.930245
85.592897,100,23034.58094
82.705928,100,23133.98232
81.64348,100,23237.666903
83.342988,100,23336.084304
75.983889,100,23434.749548
83.675897,100,23533.710036
75.2598,100,23630.051562
80.684477,100,23729.025325
87.913301,100,23826.88531
74.098575,100,23927.686059
79.034924,100,24027.077107
82.684619,100,24126.479625
-30.358464,100,24221.039556
-67.647612,100,24316.312945
47.059109,100,24421.743618
72.872818,100,24520.010607
82.315542,100,24621.011493
82.367878,100,24722.799259
81.069041,100,24823.252998
76.874669,100,24924.142441
83.081081,100,25024.873489
86.242759,100,25125.279521
87.138,100,25228.318169
88.032164,100,25326.236268
81.457688,100,25424.973942
80.656775,100,25525.120026
84.66241,100,25624.207172
81.508564,100,25727.591876
80.227377,100,25826.466167
75.160088,100,25930.271544
83.233458,100,26037.624291
80.182463,100,26139.289825
76.966383,100,26240.103919
74.356113,100,26344.168501
84.157365,100,26448.008889
77.874181,100,26555.900899
86.382063,100,26661.990775
79.859547,100,26767.231295
84.109498,100,26867.901023
87.023424,100,26969.784619
86.411651,100,27075.173832
77.516075,100,27182.633646
76.635429,100,27288.182012
89.330232,100,27392.836922
79.281992,100,27497.242051
80.97564,100,27603.967592
85.821714,100,27713.310262
80.312781,100,27825.009605
77.970934,100,27935.225779
77.713132,100,28043.157044
85.290086,100,28148.964345
82.10681,100,28257.293744
88.469878,100,28364.553154
90.876864,100,28472.74865
86.150873,100,28581.620365
82.108665,100,28691.645683
76.994554,100,28801.29144
76.162714,100,28906.593056
84.358269,100,29016.802685
76.700106,100,29124.291695
88.290677,100,29232.950695
79.550082,100,29341.462496
88.705687,100,29451.695759
82.750693,100,29561.329139
87.224278,100,29671.292621
84.090621,100,29781.132727
87.855544,100,29896.072724
88.494313,100,30005.898587
89.337995,100,30114.720339
86.361872,100,30223.977139
89.454595,100,30334.088686
83.342261,100,30447.483645
78.574927,100,30556.662514
88.582584,100,30670.852318
78.312256,100,30781.572005
78.806415,100,30901.357372
70.92697,100,31010.151538
84.018303,100,31121.409724
84.191173,100,31230.820748
83.085753,100,31341.887437
79.717579,100,31452.848871
84.576973,100,31564.344582
70.312842,100,31678.84334
81.17972,100,31791.148997
77.148611,100,31904.495517
87.893921,100,32017.732104
77.010993,100,32131.460959
79.604068,100,32244.962039
80.084072,100,32357.326764
85.582784,100,32469.678375
78.729523,100,32581.000091
84.572229,100,32694.659383
81.89316,100,32805.229477
81.179023,100,32918.95136
78.991745,100,33030.680882
87.376065,100,33145.747673
87.947322,100,33258.426374
83.175542,100,33373.073254
76.906553,100,33487.211846
84.293026,100,33601.324137
76.491051,100,33716.906286
84.781975,100,33831.862126
88.614706,100,33946.395728
80.083844,100,34061.28733
84.146946,100,34176.618865
82.470932,100,34292.297714
85.188613,100,34405.545829
87.407076,100,34518.953162
84.246066,100,34632.881557
85.940643,100,34747.013507
80.989046,100,34862.368672
81.441239,100,34977.081528
83.913446,100,35092.957953
81.791993,100,35209.976286
82.467106,100,35325.938524
86.119858,100,35442.074537
76.481806,100,35557.927711
81.834538,100,35673.306719
86.160485,100,35790.520453
84.553618,100,35906.948688
90.401645,100,36024.751719
82.909903,100,36144.031274
72.304247,100,36262.634734
83.401856,100,36380.283722
84.909673,100,36497.477736
83.429203,100,36613.336664
84.706527,100,36729.527439
74.848033,100,36849.966475
81.475622,100,36969.619874
78.044139,100,37090.460954
76.896125,100,37208.160072
89.869726,100,37326.90538
-150.535796,100,37445.190342
17.843054,100,37563.477543
85.580242,100,37685.542896
82.810246,100,37807.359185
85.14944,100,37927.935278
55.865482,100,38048.441987
84.979342,100,38169.191128
84.764191,100,38291.020839
83.434257,100,38411.242963
83.676428,100,38531.106251
77.805241,100,38655.034405
83.72296,100,38774.511014
87.547961,100,38898.238672
88.682085,100,39024.918511
88.722183,100,39150.065084
85.048394,100,39272.183507
78.478534,100,39395.433282
76.853506,100,39519.056022
82.731401,100,39641.452473
75.554454,100,39765.43556
87.892606,100,39891.954464
88.139203,100,40020.019545
84.733842,100,40146.323754
74.381367,100,40271.141218
86.409203,100,40396.227194
81.986232,100,40519.670631
85.789537,100,40642.627947
75.66755,100,40766.806614
84.082833,100,40892.267535
85.894566,100,41015.448024
84.836603,100,41142.48428
81.396112,100,41267.978058
74.101888,100,41392.737673
87.000531,100,41517.542241
85.544074,100,41643.349816
73.725958,100,41769.636907
84.449104,100,41897.941247
86.515145,100,42022.999104
82.536016,100,42148.880957
84.805357,100,42275.348669
87.339872,100,42401.927536
87.944896,100,42528.822233
71.884435,100,42655.056328
68.010865,100,42781.469803
71.641847,100,42906.923741
80.867422,100,43032.003276
75.392016,100,43158.387503
84.993517,100,43287.014476
87.759014,100,43415.165231
76.91532,100,43544.578307
89.047912,100,43674.007898
82.516123,100,43803.53019
77.675791,100,43937.318071
82.627192,100,44066.386379
85.332163,100,44194.987399
89.027374,100,44324.19628
70.954046,100,44453.481379
88.676414,100,44582.688706
78.546704,100,44712.177188
88.124802,100,44843.064746
81.491984,100,44973.808432
75.48379,100,45104.830083
84.67357,100,45235.003586
83.242548,100,45366.813408
70.682302,100,45500.406367
83.20612,100,45635.63682
74.149978,100,45768.55434
82.954624,100,45901.516736
70.541634,100,46037.400468
85.575913,100,46173.422991
81.807137,100,46304.993796
86.686879,100,46440.649495
79.33642,100,46577.112036
75.458937,100,46709.668298
84.314697,100,46846.219907
84.206147,100,46979.955414
76.442499,100,47113.621867
80.183021,100,47249.941591
77.004514,100,47385.100585
80.814062,100,47524.657651
84.581165,100,47661.888031
73.740187,100,47796.331961
72.11466,100,47932.719748
88.843994,100,48069.247126
83.134693,100,48204.505356
76.973237,100,48338.467233
76.914476,100,48473.887133
80.889924,100,48607.942256
75.136477,100,48744.228356
80.134563,100,48879.988565
79.056568,100,49015.578814
84.745666,100,49152.665393
84.853236,100,49288.063073
87.448298,100,49424.660736
79.478147,100,49559.212474
74.97337,100,49696.277894
87.90412,100,49833.94954
79.395324,100,49972.286371
84.81091,100,50107.481804
47.034235,100,50243.485023
77.145757,100,50379.489945
87.22782,100,50515.41948
89.556084,100,50652.637567
88.137797,100,50791.753102
84.469176,100,50930.509547
85.178632,100,51069.875943
77.811402,100,51212.396818
82.899754,100,51353.012577
85.567447,100,51493.724741
84.978788,100,51630.930534
87.32465,100,51768.966091
85.041847,100,51910.159828
86.90698,100,52053.087354
70.062334,100,52193.343726
84.906388,100,52338.078113
89.096423,100,52480.245587
71.878787,100,52620.855953
83.823066,100,52760.464418
76.269116,100,52902.134403
84.036224,100,53041.453043
81.866408,100,53183.44271
71.199342,100,53324.479081
85.27722,100,53470.711329
86.874633,100,53617.791339
84.936473,100,53760.484591
84.943102,100,53900.711862
86.731037,100,54042.175399
83.849633,100,54183.624184
89.443609,100,54329.720042
84.153934,100,54473.146255
87.11425,100,54617.421834
73.298027,100,54763.229471
81.098157,100,54908.62603
85.25793,100,55052.751431
76.839618,100,55195.852161
75.757462,100,55338.144538
87.315455,100,55480.321384
83.32021,100,55622.806574
82.899269,100,55769.085244
84.11569,100,55913.381941
87.578325,100,56056.858922
82.676843,100,56205.841559
75.117017,100,56350.64504
78.682656,100,56495.101438
76.866385,100,56639.227509
77.138854,100,56783.715367
83.111047,100,56929.982134
67.621484,100,57078.998276
86.798211,100,57225.781675
85.529538,100,57372.958463
78.017176,100,57522.964742
74.020644,100,57675.339533
74.965292,100,57823.160764
72.785199,100,57974.071496
85.375961,100,58124.658218
73.999652,100,58270.637145
89.529716,100,58414.016956
88.307807,100,58558.732619
75.40447,100,58705.283657
85.301275,100,58850.856446
84.988209,100,58995.787155
84.846908,100,59141.608835
78.481968,100,59289.659707
80.517449,100,59440.650963
85.265511,100,59588.825041
68.086219,100,59734.816785
72.341494,100,59885.926088
85.881401,100,60035.329065
61.735867,100,60181.447906
79.75436,100,60329.835854
62.757501,100,60475.283246
73.611137,100,60629.00966
73.81924,100,60779.691552
61.748167,100,60930.914206
46.179862,100,61080.880826
49.350811,100,61237.155205
82.12714,100,61393.080826
69.326823,100,61541.545133
70.758108,100,61689.265924
78.848688,100,61841.670506
80.516971,100,61995.202012
81.36059,100,62149.063564
74.617277,100,62303.290263
79.232602,100,62456.777726
83.748457,100,62611.237158
81.974739,100,62768.738571
84.372241,100,62925.96404
82.84259,100,63082.571491
83.546868,100,63237.865699
71.927196,100,63392.29499
84.023806,100,63544.75889
78.958518,100,63699.662522
-49.165953,100,63858.292117
-13.717069,100,64012.694052
85.359335,100,64166.67348
71.918951,100,64319.370849
87.790695,100,64471.155264
76.622492,100,64624.220083
88.175747,100,64776.694878
72.360039,100,64927.126761
21.531415,100,65083.429722
88.380861,100,65239.142724
71.685553,100,65393.5909
76.761454,100,65546.384699
74.145999,100,65699.673423
80.09947,100,65853.890485
81.90768,100,66006.537485
84.107163,100,66158.480103
83.58536,100,66311.619308
84.445766,100,66465.226968
78.664772,100,66622.742939
67.733281,100,66782.617822
67.779781,100,66945.959735
67.693933,100,67109.529262
66.75031,100,67268.579342
53.271639,100,67426.968383
56.980196,100,67585.74324
58.238523,100,67746.739777
76.329594,100,67906.376688
76.989367,100,68064.784979
73.37766,100,68223.987599
85.690766,100,68385.678457
77.373143,100,68545.94353
87.384401,100,68708.412851
72.417066,100,68874.18522
86.314308,100,69037.450632
73.700327,100,69199.447694
74.341901,100,69363.07837
75.991834,100,69522.837735
84.463455,100,69684.606074
85.951516,100,69847.379589
87.419626,100,70007.365272
87.103794,100,70164.82413
76.377367,100,70325.292218
72.842347,100,70483.141585
88.171403,100,70643.185553
86.371387,100,70804.187019
75.41066,100,70964.442349
84.13666,100,71123.636416
88.371891,100,71284.690341
79.140167,100,71445.898063
89.021539,100,71605.117231
74.065239,100,71765.026305
82.102956,100,71926.404716
72.77514,100,72085.486105
77.64548,100,72246.99109
73.13946,100,72412.004098
88.897818,100,72578.126182
74.881074,100,72738.987243
86.976535,100,72899.021817
68.366689,100,73062.200182
84.67063,100,73223.144926
86.045913,100,73385.46821
84.724944,100,73546.791302
73.620139,100,73710.000393
88.608767,100,73872.700041
79.176051,100,74037.213799
85.036387,100,74202.668982
72.115053,100,74367.007131
80.967309,100,74534.327816
86.926748,100,74702.986154
76.625042,100,74869.479794
81.787821,100,75035.717432
79.944379,100,75203.246854
89.065958,100,75370.303079
77.076532,100,75536.311281
86.404614,100,75704.806896
80.396313,100,75870.281422
75.181633,100,76035.669427
77.718933,100,76201.794167
86.764525,100,76369.440902
86.244955,100,76537.038322
87.941178,100,76704.427944
82.234076,100,76872.803782
78.394752,100,77039.278681
84.487074,100,77208.737849
88.025028,100,77377.943621
83.973546,100,77550.525874
78.635219,100,77719.419373
75.620307,100,77889.462339
81.646303,100,78059.366045
70.182353,100,78228.982679
85.383995,100,78396.455451
75.003301,100,78565.594337
76.019933,100,78735.215378
83.826486,100,78904.955286
80.451593,100,79075.000351
74.212926,100,79245.301605
86.439069,100,79414.364979
70.355559,100,79584.445592
77.042171,100,79756.117216
78.716427,100,79927.32022
84.961114,100,80098.72266
78.741089,100,80269.92035
71.610164,100,80440.698704
89.379633,100,80611.317591
84.163205,100,80781.26299
83.535595,100,80952.007653
84.820349,100,81122.666813
71.421072,100,81293.699918
70.281208,100,81465.354073
82.880595,100,81636.957515
72.506102,100,81807.435971
74.809645,100,81978.152907
79.192673,100,82149.233821
71.365827,100,82319.133026
76.309053,100,82489.512085
79.220458,100,82659.511169
74.597769,100,82829.277129
82.946139,100,83002.786574
76.491927,100,83176.013926
75.992817,100,83346.566064
78.098131,100,83519.112588
88.274282,100,83690.55341
84.542739,100,83864.642689
85.105384,100,84039.251133
81.254871,100,84213.356629
83.851627,100,84386.31612
80.801244,100,84560.68681
77.935126,100,84735.133333
88.363967,100,84907.51477
83.584978,100,85082.318109
85.320082,100,85256.816866
79.516117,100,85431.309914
79.193319,100,85606.10242
81.002102,100,85782.172609
84.886157,100,85958.355251
84.806505,100,86135.302448
89.670855,100,86312.44363
86.410515,100,86489.310109
81.018635,100,86666.742139
83.946061,100,86843.228313
81.998364,100,87020.514525
81.570439,100,87199.067776
72.489668,100,87376.32969
79.608826,100,87554.488302
88.172013,100,87734.065906
84.485352,100,87912.557191
82.752063,100,88093.865469
75.644881,100,88272.084642
83.991138,100,88450.819479
75.492913,100,88630.327158
87.664366,100,88809.1097
80.927022,100,88988.227649
85.085028,100,89167.243737
76.814022,100,89346.846461
75.573283,100,89525.182751
84.481463,100,89704.578193
79.879425,100,89887.024795
80.112308,100,90069.505993
73.538052,100,90250.749246
79.224699,100,90432.858571
88.91437,100,90613.642975
86.896971,100,90794.056345
84.741108,100,90975.672766
85.974325,100,91158.230162
84.790672,100,91339.847588
83.476005,100,91523.127082
76.976859,100,91709.097036
79.854125,100,91892.865602
88.296254,100,92076.38303
78.960406,100,92265.410439
83.538855,100,92453.542637
83.701256,100,92636.469692
72.539647,100,92819.77052
-33.986385,100,93005.206405
-57.561425,100,93188.596013
-0.6707,100,93373.191663
58.433084,100,93557.276138
83.002608,100,93744.596482
86.681173,100,93928.30433
84.314369,100,94113.066791
76.129854,100,94298.718816
62.188032,100,94482.933999
86.616861,100,94671.469771
86.533814,100,94859.190154
84.350863,100,95046.713509
81.731622,100,95233.036283
78.075548,100,95420.745025
80.700703,100,95605.790136
85.035378,100,95791.531378
86.459296,100,95977.738217
85.631686,100,96167.513906
77.232186,100,96351.94586
86.140903,100,96538.113192
77.618894,100,96723.656064
83.630675,100,96910.84865
86.476466,100,97100.238895
89.143334,100,97291.500749
89.119103,100,97479.873199
80.01043,100,97667.769392
88.441499,100,97853.477555
84.653993,100,98040.953275
84.636066,100,98227.39742
75.988566,100,98415.280165
86.320914,100,98601.94489
88.419382,100,98789.08142
86.476869,100,98976.993612
89.197841,100,99164.39792
76.950548,100,99353.989553
80.514529,100,99542.971513
86.938473,100,99734.66462
85.125917,100,99921.559495
87.532362,100,100111.72399
74.458027,100,100302.106167
72.913695,100,100496.290752
-58.824981,100,100687.944402
-121.678095,100,100878.337904
-2.987855,100,101073.483721
11.498641,100,101268.319386
27.791822,100,101466.239511
79.666577,100,101661.898087
62.793895,100,101856.036824
63.096306,100,102048.522228
84.316337,100,102242.279508
84.429955,100,102436.882226
76.754483,100,102630.157785
84.443007,100,102824.502475
81.494428,100,103020.141153
75.489026,100,103217.718252
72.998603,100,103411.31677
81.567333,100,103606.316469
76.718118,100,103802.769208
72.635403,100,104001.216613
84.654044,100,104199.957617
83.204674,100,104397.796421
81.104653,100,104595.992624
85.571407,100,104794.454076
84.499355,100,104994.029813
58.21626,100,105194.634096
87.765618,100,105393.577755
87.951422,100,105593.001501
82.495753,100,105788.019542
86.183508,100,105990.646353
88.552741,100,106185.743231
81.376668,100,106384.348961
79.957349,100,106583.092339
75.409288,100,106779.349951
87.70757,100,106978.671145
81.139461,100,107176.932883
84.345181,100,107376.558293
81.731525,100,107574.207402
87.290575,100,107772.103369
85.691706,100,107969.615195
71.430948,100,108168.772791
86.947488,100,108366.619669
83.601983,100,108563.482511
84.599421,100,108761.061473
82.789357,100,108957.403138
75.114324,100,109154.390843
85.001722,100,109351.424715
83.512535,100,109548.543935
82.241404,100,109744.5546
85.213067,100,109938.290675
76.29811,100,110132.597996
73.46273,100,110327.992126
79.859049,100,110521.511595
81.348279,100,110716.090302
78.272421,100,110912.51587
79.538869,100,111111.815394
82.054579,100,111312.225304
76.586841,100,111517.376909
82.570574,100,111718.383366
85.698883,100,111921.306729
82.381472,100,112125.170598
77.448421,100,112325.886333
78.691839,100,112528.478967
71.245141,100,112729.732111
87.332484,100,112933.119545
82.310854,100,113133.939103
89.271857,100,113336.908749
75.406505,100,113538.952011
80.750646,100,113741.093663
84.589373,100,113942.500264
84.784639,100,114149.048291
80.328125,100,114352.940693
86.937233,100,114556.591498
88.320253,100,114761.224099
82.40272,100,114966.290972
89.885606,100,115168.754459
90.088102,100,115371.486298
85.039854,100,115575.389354
76.465712,100,115782.074341
87.637292,100,115991.766055
80.475828,100,116198.195733
85.254169,100,116406.597352
83.537287,100,116618.127104
81.05865,100,116824.121371
81.273412,100,117029.298506
90.202593,100,117234.320953
79.131001,100,117440.718515
78.246837,100,117646.982207
85.553757,100,117853.816114
81.030416,100,118059.310013
89.16882,100,118265.208014
73.485799,100,118472.629913
81.714833,100,118680.579973
86.517914,100,118888.54877
89.075186,100,119097.39068
81.755571,100,119306.485051
85.470167,100,119517.872353
86.097779,100,119724.543618
83.155885,100,119931.527937
76.175286,100,120138.08244
74.866688,100,120344.959069
77.084729,100,120554.139166
85.13745,100,120761.969956
86.561673,100,120969.14048
84.884438,100,121177.272839
78.799154,100,121384.759351
88.504771,100,121594.441774
80.594702,100,121807.23378
83.593663,100,122016.641431
86.035489,100,122227.080032
76.575617,100,122438.489708
84.488354,100,122648.495425
84.995068,100,122858.746356
78.038573,100,123069.689984
85.455774,100,123279.922243
77.131854,100,123491.485507
74.140953,100,123701.859242
85.184926,100,123913.896221
82.586844,100,124124.927607
85.582899,100,124335.540171
87.639966,100,124550.793823
81.297626,100,124765.389721
77.008027,100,124978.064753
83.762843,100,125190.380389
75.449111,100,125403.536554
83.494543,100,125619.045527
87.067945,100,125836.676655
87.685379,100,126050.400239
-9.682059,100,126264.509301
78.243071,100,126478.175709
32.697536,100,126692.384312
72.152378,100,126911.940201
67.858485,100,127131.818822
73.391598,100,127349.207158
84.210058,100,127562.537486
73.158948,100,127775.624296
70.817022,100,127991.85839
89.967189,100,128207.812034
88.418906,100,128423.084941
87.908623,100,128639.462714
89.525966,100,128857.137014
76.414771,100,129067.982508
84.001561,100,129284.03678
83.941694,100,129501.119518
84.563422,100,129719.205175
81.738087,100,129936.806348
00,129296.278786
80.428986,100,129518.465851
79.592717,100,129738.872873
79.476634,100,129958.527376
370069
84.92085,100,129490.076297
74.040588,100,129708.271374
89.233371,100,129929.062314
78.46311,100,130149.968318
89.706751,100,130369.63358
86.390531,100,130587.916296
87.268449,100,130807.193721
71.800902,100,131026.787538
79.599807,100,131248.832739
74.648618,100,131469.613285
85.697021,100,131689.615924
86.139267,100,131909.622548
86.761016,100,132130.398095
84.210008,100,132351.254751
74.527533,100,132571.301994
84.064235,100,132792.118345
71.26216,100,133013.084425
84.289312,100,133236.719357
78.370205,100,133457.481451
70.179556,100,133679.151328
80.458679,100,133899.849736
86.2277,100,134121.110682
81.851034,100,134342.322185
87.323363,100,134564.491689
