#{"t_start": 1659292634.7532039, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
87.808315,100,34405.510678
73.458512,100,34518.928822
87.605702,100,34632.852886
86.40909,100,34746.959578
73.87092,100,34862.357969
79.017101,100,34977.105996
82.438126,100,35093.012631
86.890289,100,35209.982893
75.467429,100,35325.959508
88.486218,100,35442.091583
78.71192,100,35557.938945
82.039795,100,35673.2276
87.831745,100,35790.516318
81.846401,100,35906.918569
89.214201,100,36024.74304
85.312794,100,36143.945183
80.033595,100,36262.603178
85.043902,100,36380.247366
85.192832,100,36497.460434
73.516714,100,36613.318907
84.231828,100,36729.534013
80.110576,100,36849.966385
72.12781,100,36969.592149
78.102842,100,37090.424638
80.418745,100,37208.178732
84.730652,100,37326.851703
84.203189,100,37445.19338
84.842426,100,37563.470226
78.776909,100,37685.577818
68.206301,100,37807.49212
74.203648,100,37927.899332
84.181855,100,38048.37199
84.02093,100,38169.194951
78.807354,100,38291.00834
87.39944,100,38411.206095
76.202303,100,38531.068166
75.463254,100,38655.055963
84.728165,100,38774.438828
72.07298,100,38898.323524
83.562623,100,39024.975519
87.664193,100,39150.06112
84.517286,100,39272.136194
86.099713,100,39395.427961
85.882416,100,39518.991663
78.469954,100,39641.430391
85.112644,100,39765.444368
79.813193,100,39891.953301
80.276575,100,40019.983809
85.486255,100,40146.324708
84.017282,100,40271.072593
77.498223,100,40396.206174
84.118999,100,40519.670667
86.290595,100,40642.579037
78.832795,100,40766.838134
82.116123,100,40892.249693
89.165934,100,41015.490333
82.995248,100,41142.333294
80.359236,100,41268.010551
88.265489,100,41392.741045
84.983056,100,41517.518076
88.604774,100,41643.322289
85.02462,100,41769.601731
86.786068,100,41897.957596
85.098054,100,42022.973496
84.190039,100,42148.871629
-134.666154,100,42275.260115
84.451136,100,42401.925791
76.273769,100,42528.811438
81.000669,100,42654.994288
82.501676,100,42781.428794
87.516829,100,42906.936797
81.159143,100,43032.028981
76.459883,100,43158.382858
79.127863,100,43286.972496
86.009704,100,43415.159867
78.308875,100,43544.524728
83.698491,100,43673.987601
84.509594,100,43803.450235
84.546419,100,43937.255103
86.926828,100,44066.380199
87.479846,100,44194.989874
82.868333,100,44324.197854
85.686338,100,44453.44092
71.303732,100,44582.714242
73.700435,100,44712.170878
72.169726,100,44843.019999
84.950443,100,44973.726413
87.712147,100,45104.779197
76.293918,100,45235.04763
81.819052,100,45366.859065
71.754891,100,45500.301102
87.23709,100,45635.602658
77.152875,100,45768.575015
84.697876,100,45901.546039
83.931203,100,46037.377878
83.968385,100,46173.32296
85.875218,100,46304.977356
84.324997,100,46440.657461
85.927849,100,46577.061457
74.957401,100,46709.673655
75.152885,100,46846.206085
77.692463,100,46979.954352
87.859278,100,47114.336321
83.872628,100,47249.925207
72.840385,100,47385.093017
-40.526402,100,47524.388563
75.028296,100,47661.838806
70.160981,100,47796.330014
81.586598,100,47932.720378
84.813675,100,48069.275539
80.421748,100,48204.493459
88.370283,100,48338.445535
78.940952,100,48473.835924
77.350308,100,48607.925016
81.221043,100,48744.155265
70.626073,100,48879.968449
71.352895,100,49015.582823
71.51008,100,49152.804854
84.314496,100,49288.119024
72.556701,100,49424.674846
76.141428,100,49559.165035
78.542029,100,49696.304059
75.544861,100,49833.982538
87.110701,100,49972.26087
82.370163,100,50107.46279
87.713102,100,50243.466084
78.715278,100,50379.505325
88.033982,100,50515.454955
85.586676,100,50652.608979
85.042756,100,50791.718735
82.985353,100,50930.496742
77.407415,100,51069.886503
81.979261,100,51212.290582
84.357799,100,51353.012788
79.593197,100,51493.65396
85.281343,100,51630.88259
82.703411,100,51768.93622
76.46106,100,51910.108021
85.41744,100,52053.084005
87.324747,100,52193.2877
77.980487,100,52337.978276
75.79861,100,52480.209345
88.917262,100,52620.833901
74.705698,100,52760.486766
80.63579,100,52902.138572
76.137562,100,53041.458369
86.649978,100,53183.439474
81.000757,100,53324.468779
84.853474,100,53470.687386
90.116543,100,53617.756291
88.470506,100,53760.538226
84.288091,100,53900.686517
75.504067,100,54042.148275
87.924833,100,54183.620022
77.024943,100,54329.710938
84.769143,100,54473.178897
87.652288,100,54617.364192
74.511379,100,54763.182518
83.258658,100,54908.602462
79.81242,100,55052.76233
80.263554,100,55195.799329
72.080778,100,55338.115462
74.851072,100,55480.275559
85.625751,100,55622.755186
87.623743,100,55768.994245
72.894486,100,55913.397722
83.67201,100,56056.82239
84.597293,100,56205.819653
77.394912,100,56350.672686
82.444722,100,56495.087428
75.968023,100,56639.218562
75.498853,100,56783.644328
86.718595,100,56930.008859
86.300083,100,57078.926182
76.659283,100,57225.809324
84.920767,100,57372.96517
81.299341,100,57522.986574
80.237502,100,57675.374047
-40.861572,100,57823.074219
76.56384,100,57974.079846
83.906658,100,58124.647912
83.099419,100,58270.562418
80.534256,100,58413.989748
84.553915,100,58558.680804
85.355529,100,58705.243378
83.089361,100,58850.840696
77.255907,100,58995.763772
85.099565,100,59141.608425
85.046842,100,59289.630364
88.486159,100,59440.642827
80.214082,100,59588.812512
88.051239,100,59734.789028
84.984672,100,59885.89976
87.047214,100,60035.23704
87.714873,100,60182.5051
-53.147128,100,60329.668859
34.173598,100,60475.208552
74.257302,100,60629.002146
63.825584,100,60779.696119
77.039203,100,60930.879927
41.530519,100,61080.825125
65.541766,100,61237.212677
67.655431,100,61393.094442
70.697224,100,61541.510798
84.027989,100,61689.233937
78.858168,100,61841.649529
77.705686,100,61995.224622
76.008801,100,62149.021429
81.774754,100,62303.27899
78.962745,100,62456.787016
86.0741,100,62611.255449
75.612705,100,62768.785483
79.021663,100,62925.945564
83.485399,100,63082.625245
86.524533,100,63237.807543
80.788737,100,63392.316528
25.064091,100,63544.723181
-39.63136,100,63699.604043
-36.912662,100,63858.277085
-4.780819,100,64012.730452
79.84959,100,64166.671533
82.504514,100,64319.361665
84.578248,100,64471.12894
83.691074,100,64624.256596
73.275584,100,64776.68646
76.823933,100,64927.118379
84.455091,100,65083.371941
87.95853,100,65239.13725
76.424363,100,65393.565916
80.524816,100,65546.356184
80.176394,100,65699.63692
75.320472,100,65853.847554
78.141408,100,66006.530254
80.088443,100,66158.454429
89.11833,100,66311.595391
84.993863,100,66465.140471
73.290916,100,66622.70469
75.069224,100,66781.456492
76.640591,100,66945.943181
73.017922,100,67109.523781
67.575617,100,67268.560431
62.048273,100,67426.886494
62.785539,100,67585.787088
70.636726,100,67746.74575
68.582068,100,67906.43151
75.037193,100,68064.772756
74.054508,100,68223.976743
71.53674,100,68385.749501
69.73237,100,68545.899105
84.774828,100,68708.446134
72.990405,100,68874.133045
88.577164,100,69037.469822
85.594454,100,69199.481427
79.455702,100,69363.07535
88.437632,100,69522.804765
88.909443,100,69684.58244
84.587684,100,69847.375342
81.886061,100,70007.3276
90.037904,100,70164.814669
75.272916,100,70325.29579
86.016776,100,70483.14202
84.751378,100,70643.146041
84.892589,100,70804.164878
69.712646,100,70964.429099
80.880858,100,71123.592781
74.318344,100,71284.646796
88.070672,100,71445.877706
89.217856,100,71605.110969
85.786574,100,71765.07682
73.86546,100,71926.358675
80.102154,100,72085.483973
89.136019,100,72246.946696
69.866489,100,72411.997072
66.627197,100,72577.994134
79.858023,100,72738.950659
75.349029,100,72899.025563
88.026451,100,73062.117049
76.593345,100,73223.112289
87.532011,100,73385.466728
84.580146,100,73546.757401
85.241866,100,73709.961213
85.307388,100,73872.692621
74.68045,100,74037.220695
84.878742,100,74202.649908
71.063411,100,74366.993436
85.873716,100,74534.299413
76.332656,100,74702.995873
85.35756,100,74869.466229
74.011415,100,75035.69576
82.950096,100,75203.255522
87.961136,100,75370.287917
83.782988,100,75536.274987
72.356374,100,75704.850007
83.883992,100,75870.260031
70.333532,100,76035.663994
74.508833,100,76201.731952
84.08817,100,76369.411239
78.348371,100,76537.044574
83.809417,100,76704.398581
83.525048,100,76872.769558
86.215229,100,77039.261983
76.142995,100,77208.759416
74.00142,100,77377.954482
77.354552,100,77550.476366
83.196486,100,77719.38537
82.081749,100,77889.421644
75.92504,100,78059.392754
86.453483,100,78228.982912
85.133271,100,78396.39046
83.050864,100,78565.598414
85.51297,100,78735.128247
76.025264,100,78904.887698
79.11156,100,79074.948117
88.839707,100,79245.254768
75.848831,100,79414.331949
81.569769,100,79584.444282
82.140929,100,79756.067332
81.263728,100,79927.310599
78.421623,100,80098.708867
77.455247,100,80269.896926
85.283189,100,80440.721262
85.788726,100,80611.342249
84.846048,100,80781.23691
72.893814,100,80951.962376
81.168499,100,81122.687421
84.811797,100,81293.711117
88.505367,100,81465.368736
87.919248,100,81636.896993
84.954394,100,81807.448296
86.011952,100,81978.149457
90.793628,100,82149.208274
85.507705,100,82319.126937
86.610438,100,82489.507377
85.164213,100,82659.439675
75.650517,100,82829.229843
76.990831,100,83002.796344
87.442228,100,83175.95528
84.702076,100,83346.544416
85.045921,100,83519.111764
81.823177,100,83690.555285
76.126579,100,83864.589378
80.224396,100,84039.29146
72.166982,100,84213.289142
71.003715,100,84386.33123
76.514411,100,84560.651628
82.940041,100,84735.11559
84.67237,100,84907.471574
81.733602,100,85082.310786
83.931443,100,85256.74997
77.044064,100,85431.35342
78.326536,100,85606.119966
82.912311,100,85782.234817
74.666292,100,85958.346258
87.76309,100,86135.298143
89.773677,100,86312.434124
84.956686,100,86489.324169
83.166732,100,86666.749013
86.622796,100,86843.282058
80.102878,100,87020.498492
80.744735,100,87199.024435
84.261091,100,87376.272768
71.874713,100,87554.497618
79.40739,100,87734.087236
84.279222,100,87912.520417
89.848219,100,88093.856826
70.579587,100,88272.133368
85.169858,100,88450.843915
78.199568,100,88630.319672
89.035843,100,88809.084783
76.689,100,88988.179016
86.147489,100,89167.222351
85.932453,100,89346.862474
85.243017,100,89525.137748
82.94819,100,89704.551864
76.099641,100,89886.989514
84.843126,100,90069.500319
87.720666,100,90250.750577
76.223191,100,90432.840864
82.821565,100,90613.649088
84.774972,100,90794.060996
76.216555,100,90975.650063
84.997384,100,91158.178125
84.837843,100,91339.826775
77.139648,100,91523.127786
72.606498,100,91709.079507
81.009385,100,91892.7659
84.966443,100,92076.379741
80.012965,100,92265.395378
78.030883,100,92453.525972
60.085107,100,92636.382596
81.869481,100,92819.725913
65.978154,100,93005.07597
-107.264562,100,93188.576057
79.392441,100,93373.129737
59.915766,100,93557.235804
85.636403,100,93744.621894
79.554824,100,93928.349055
76.856418,100,94113.090059
82.086464,100,94298.658381
84.646844,100,94482.854913
85.499302,100,94671.5387
82.915606,100,94859.124075
75.243317,100,95046.66804
86.891636,100,95233.051709
88.685129,100,95420.763386
78.139099,100,95605.766599
77.26688,100,95791.515659
85.059592,100,95977.781386
78.230509,100,96167.575131
86.888393,100,96351.927912
69.991886,100,96538.090807
79.737468,100,96723.637534
81.329444,100,96910.798122
85.983019,100,97100.234149
88.491987,100,97291.507334
81.3039,100,97479.8514
73.506479,100,97667.756866
87.768209,100,97853.44342
84.916352,100,98040.952959
84.844546,100,98227.340107
77.079824,100,98415.265458
83.133012,100,98601.905718
81.991703,100,98789.073695
84.915233,100,98976.984605
79.831704,100,99164.421716
73.589259,100,99353.95722
71.66553,100,99542.943541
83.491535,100,99734.665878
84.744086,100,99921.584308
82.349841,100,100111.725385
81.84676,100,100302.045324
89.478174,100,100496.315971
86.820955,100,100687.966747
-37.699315,100,100878.397435
0.299604,100,101073.636441
16.301137,100,101268.305128
25.684333,100,101466.227273
27.349652,100,101661.875475
48.683486,100,101856.028816
75.390051,100,102048.551865
84.289511,100,102242.370906
77.147224,100,102436.866588
78.462175,100,102630.161524
76.827495,100,102824.45644
83.951946,100,103020.105106
82.256695,100,103217.69144
74.55417,100,103411.321299
83.808922,100,103606.24244
72.348138,100,103802.788355
84.813694,100,104001.110877
82.163771,100,104199.896068
74.934689,100,104397.780108
83.849208,100,104596.044877
73.943516,100,104794.394451
86.437348,100,104994.014619
87.310677,100,105194.666436
83.056097,100,105393.555832
82.375737,100,105593.022584
82.391184,100,105787.980327
84.262069,100,105990.515871
83.325918,100,106185.729403
83.961969,100,106384.231023
88.955314,100,106583.059966
84.829,100,106779.401495
88.783566,100,106978.636761
71.033126,100,107176.997722
82.320843,100,107376.524241
84.167186,100,107574.180414
74.901592,100,107772.121796
79.463239,100,107969.570402
86.8102,100,108168.768123
86.705849,100,108366.625059
69.303786,100,108563.417392
86.668704,100,108761.011272
86.388071,100,108957.360712
80.294341,100,109154.394171
84.841386,100,109351.425926
87.492549,100,109548.514251
76.384303,100,109744.521375
76.452993,100,109938.262822
86.729912,100,110132.565093
84.109566,100,110327.932079
87.62336,100,110521.485198
89.745445,100,110716.063095
72.459376,100,110912.423843
83.002899,100,111111.820895
84.92573,100,111312.192941
81.374042,100,111517.386373
86.991014,100,111718.363944
89.348314,100,111921.223664
85.25528,100,112125.123261
82.556486,100,112325.853784
75.962568,100,112528.427841
87.260853,100,112729.622275
87.824511,100,112933.029954
73.425025,100,113133.888468
82.038673,100,113336.862234
85.352099,100,113538.893834
84.64865,100,113741.054777
83.287971,100,113942.458264
74.335587,100,114149.009691
77.517711,100,114352.941095
86.501491,100,114556.570698
87.622899,100,114761.21949
88.311196,100,114966.265291
83.390545,100,115168.832017
88.766364,100,115371.480726
77.9703,100,115575.423457
84.225293,100,115782.092036
88.588641,100,115991.722781
85.150525,100,116198.1857
84.325685,100,116406.512496
86.019056,100,116618.09054
89.316764,100,116824.058027
86.970809,100,117029.224684
86.468269,100,117234.321711
80.80195,100,117440.736024
73.899922,100,117646.955931
87.605841,100,117853.823357
75.454575,100,118059.311404
86.22089,100,118265.129279
84.475173,100,118472.576022
85.638996,100,118680.579504
84.628845,100,118888.548004
80.689665,100,119097.328583
79.640256,100,119306.390577
76.801218,100,119517.859288
80.952263,100,119724.536453
87.049765,100,119931.517928
73.324483,100,120138.065582
87.307132,100,120344.943841
86.530728,100,120554.132766
81.741049,100,120761.959481
78.692419,100,120969.135635
78.056688,100,121177.25279
79.368166,100,121384.724474
77.831166,100,121594.395811
75.377526,100,121807.193971
75.109971,100,122016.624647
72.988088,100,122227.063969
87.166495,100,122438.517449
86.468753,100,122648.423211
74.668626,100,122858.722787
71.525782,100,123069.619589
82.321024,100,123279.874336
88.866442,100,123491.426804
90.796568,100,123701.854609
86.331719,100,123913.867426
82.111769,100,124124.90833
76.650168,100,124335.48436
82.394369,100,124550.728388
81.299895,100,124765.340024
88.646787,100,124978.009175
87.490594,100,125190.373641
87.254391,100,125403.516382
83.609767,100,125619.043249
72.116778,100,125836.685105
82.439476,100,126050.420321
74.298367,100,126264.542918
81.187518,100,126478.215837
87.427763,100,126692.350096
59.865094,100,126911.869387
54.825872,100,127131.82072
85.063608,100,127349.130802
70.276813,100,127562.521351
81.819451,100,127775.582467
89.310352,100,127991.815099
80.506531,100,128207.770165
89.527913,100,128423.06721
70.838593,100,128639.402967
84.86906,100,128857.127925
71.167989,100,129067.972343
86.858854,100,129284.003424
84.823569,100,129501.111513
83.332926,100,129719.14783
85.609637,100,129936.809345
638.725029
86.606381,100,128856.202975
81.451982,100,129077.96743
79.848944,100,129296.361879
79.71128,100,129518.663618
73.140848,100,129739.032393
86.418771,100,129958.639274
0,129708.279913
77.010962,100,129929.06643
74.567079,100,130149.938961
86.116918,100,130369.713126
84.588665,100,130587.85859
71.160175,100,130807.196585
81.808188,100,131026.824076
79.086528,100,131248.797483
86.923382,100,131469.586813
84.916113,100,131689.643347
79.838756,100,131909.652723
80.243716,100,132130.393196
74.255904,100,132351.205633
87.036258,100,132571.287487
81.291238,100,132792.146509
87.580488,100,133013.079066
88.81659,100,133236.749766
72.879507,100,133457.507313
76.259361,100,133679.143389
76.649164,100,133899.854224
89.316703,100,134121.150732
72.984287,100,134342.295377
