#{"t_start": 1659292634.83694, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
85.117569,100,8508.752982
82.663553,100,8575.60335
80.273376,100,8643.301777
74.301869,100,8707.944437
85.685409,100,8774.492987
74.246355,100,8842.957982
85.521714,100,8906.696846
84.615004,100,8971.863525
86.597724,100,9038.184874
69.666124,100,9104.738922
89.010881,100,9172.409471
75.837501,100,9240.288418
74.940468,100,9310.330013
80.539134,100,9379.463124
83.062607,100,9449.207272
82.466612,100,9518.879828
84.205089,100,9587.462354
84.310194,100,9658.641354
85.913581,100,9729.803977
76.537454,100,9800.736888
83.658763,100,9872.065859
70.999421,100,9942.074062
87.868145,100,10012.473972
84.399143,100,10081.14877
84.805067,100,10153.753572
78.981634,100,10227.633904
84.240154,100,10298.876574
78.518559,100,10376.333855
71.853635,100,10449.985052
80.244355,100,10521.856989
71.487897,100,10594.464584
79.069651,100,10666.697643
83.271858,100,10737.629406
78.467254,100,10808.014194
82.73238,100,10877.955629
78.659212,100,10947.130066
68.001223,100,11017.151334
75.485715,100,11085.20454
14.886963,100,11154.909314
85.16915,100,11223.783018
88.132146,100,11293.535926
76.042961,100,11364.211796
68.209346,100,11435.488862
88.828257,100,11506.611677
86.842241,100,11577.61682
77.972232,100,11652.881572
80.864125,100,11724.9454
84.019002,100,11796.092813
77.232389,100,11868.127701
75.73917,100,11937.634581
70.86116,100,12009.021804
77.38148,100,12079.807302
78.847974,100,12152.581573
73.301019,100,12225.090616
72.20623,100,12296.969194
78.163533,100,12367.955959
75.329835,100,12438.92553
82.891556,100,12508.541191
87.545089,100,12579.67924
70.390188,100,12651.429473
84.234319,100,12723.848468
78.908234,100,12796.790798
78.470907,100,12872.125861
84.564154,100,12947.255002
75.522545,100,13022.896128
84.916246,100,13100.252475
87.283175,100,13176.315062
79.009388,100,13252.259269
85.128554,100,13329.229226
87.844262,100,13405.353421
78.3204,100,13483.196267
77.866302,100,13559.845085
88.013452,100,13634.39669
83.642849,100,13711.367171
75.338982,100,13785.966989
73.823565,100,13862.02897
89.167705,100,13938.300012
80.544743,100,14014.731738
82.937759,100,14094.448745
83.089114,100,14175.413027
79.583472,100,14254.546511
83.120628,100,14334.438609
69.015087,100,14415.452136
76.313973,100,14496.511832
82.380705,100,14576.52784
79.751688,100,14655.062952
86.740027,100,14732.092704
84.607564,100,14809.81651
88.946124,100,14887.417078
88.402678,100,14965.97714
78.285795,100,15044.262213
84.106215,100,15127.553974
73.233204,100,15210.767782
79.293264,100,15292.901368
71.651118,100,15373.67933
78.79777,100,15457.922885
75.78636,100,15539.367885
25.834126,100,15619.945346
17.024562,100,15701.353455
-16.622704,100,15787.653445
-5.423768,100,15869.944337
79.17976,100,15953.251549
52.113663,100,16033.500278
78.834388,100,16116.98687
77.885602,100,16197.898077
83.73108,100,16283.501961
77.709527,100,16371.460397
83.576867,100,16457.983658
68.391445,100,16543.108194
74.913784,100,16626.385023
83.665274,100,16709.771504
87.054423,100,16794.770054
86.743013,100,16878.43274
75.234608,100,16961.282643
86.436372,100,17045.957494
82.473117,100,17132.370621
84.65083,100,17217.329089
74.632797,100,17301.709728
83.047872,100,17387.170497
84.331522,100,17469.676996
84.699324,100,17554.785758
78.970043,100,17637.689272
74.466814,100,17723.078222
86.337797,100,17807.648422
87.910811,100,17892.341394
82.325661,100,17977.570998
70.304102,100,18062.422599
84.370939,100,18151.470331
89.024515,100,18239.615212
85.696243,100,18323.99949
80.033314,100,18408.087387
74.459245,100,18495.533861
76.214087,100,18582.691542
77.743791,100,18669.592666
85.901325,100,18758.225968
72.859144,100,18845.810494
89.622082,100,18931.244142
79.83992,100,19018.884613
74.147164,100,19105.393742
84.904305,100,19192.469351
90.319095,100,19279.13273
84.539906,100,19367.737756
81.099604,100,19456.090666
83.265934,100,19543.99161
84.899781,100,19633.308105
66.362998,100,19722.117468
87.119474,100,19811.884368
72.942234,100,19902.054809
83.166106,100,19993.111819
81.596422,100,20084.162176
85.669493,100,20175.715718
80.198925,100,20266.355719
87.446206,100,20357.080725
84.376773,100,20449.291297
84.518614,100,20539.754707
84.651139,100,20631.959213
83.457212,100,20720.391959
83.003015,100,20811.491372
72.467931,100,20905.843739
79.676244,100,21001.730072
83.241277,100,21096.205453
86.762972,100,21186.644021
82.857594,100,21280.835862
80.627175,100,21375.107632
84.362889,100,21467.757196
84.919549,100,21560.889148
28.232939,100,21655.152313
-6.967816,100,21743.410366
-24.927603,100,21842.777588
66.182686,100,21944.669157
80.57769,100,22045.510009
57.952319,100,22144.058408
67.631017,100,22242.307286
77.824794,100,22336.771516
11.358398,100,22435.873475
70.240155,100,22533.933272
79.291777,100,22629.172024
80.826065,100,22730.657018
67.310611,100,22830.774118
77.351884,100,22932.884686
78.639282,100,23034.482217
87.987445,100,23133.953798
84.656419,100,23237.58338
81.894954,100,23335.986821
85.941695,100,23434.687331
83.288106,100,23533.659622
88.292389,100,23630.032142
89.602352,100,23728.994451
73.772894,100,23826.820501
84.548025,100,23927.637763
76.933504,100,24026.972395
88.619882,100,24126.454726
83.797114,100,24221.603113
-7.026357,100,24316.254489
83.549007,100,24421.679411
77.37921,100,24519.937882
75.079743,100,24620.944319
74.563413,100,24722.763145
69.806029,100,24823.25081
76.107998,100,24924.083552
68.091744,100,25024.881244
72.315587,100,25125.274179
77.742413,100,25228.287677
80.940112,100,25326.14496
81.2474,100,25424.94437
84.466449,100,25525.023675
89.859214,100,25624.1134
82.646204,100,25727.489935
86.838698,100,25826.359222
40.710641,100,25930.21306
77.760346,100,26037.563241
88.578402,100,26139.22386
76.266362,100,26240.036081
89.132948,100,26344.115825
80.766343,100,26448.008107
85.637925,100,26555.843021
85.201772,100,26661.907625
83.739017,100,26767.178937
70.870166,100,26867.839123
78.694396,100,26969.72751
88.578238,100,27075.094417
83.863146,100,27182.583426
81.710575,100,27288.175337
73.449364,100,27392.816938
88.627616,100,27497.182037
68.465481,100,27603.871158
84.272956,100,27713.557257
86.187076,100,27824.956234
80.922871,100,27935.194619
73.767757,100,28043.135849
88.036899,100,28148.924743
84.05338,100,28257.293968
82.546754,100,28364.494092
80.009126,100,28472.711685
78.428342,100,28581.47367
74.990564,100,28691.622418
88.145732,100,28801.25566
81.372309,100,28906.513463
82.070869,100,29016.739779
73.909958,100,29124.24973
86.996546,100,29232.52168
80.234351,100,29341.381649
81.995006,100,29451.631529
74.207919,100,29561.273738
77.220208,100,29671.248612
85.213306,100,29781.025857
81.617392,100,29896.008348
87.665375,100,30005.835077
62.252923,100,30114.709691
80.856376,100,30223.931396
75.965527,100,30334.069833
74.658301,100,30447.37164
81.128077,100,30557.115128
76.255155,100,30670.829856
70.279807,100,30781.596145
84.738541,100,30901.310134
87.049362,100,31010.0764
74.812696,100,31121.411293
86.315536,100,31230.768285
83.809288,100,31341.864611
76.377858,100,31452.846323
80.34921,100,31564.297289
81.186598,100,31678.830845
72.083371,100,31791.083767
86.879921,100,31904.471868
89.251923,100,32017.680665
79.259727,100,32131.383805
85.410603,100,32244.90349
88.600989,100,32357.227806
86.735969,100,32469.635499
75.88725,100,32580.914187
72.014013,100,32694.640016
79.075518,100,32805.165048
85.375157,100,32918.925805
86.91205,100,33030.645125
77.695906,100,33145.708311
83.392979,100,33258.365551
72.386631,100,33372.98155
80.545302,100,33487.157834
82.158848,100,33601.312287
85.142719,100,33716.870967
82.482438,100,33831.834666
83.82301,100,33946.313849
69.410172,100,34061.242973
84.172725,100,34176.515181
73.083078,100,34292.266303
84.777345,100,34405.517945
78.019441,100,34519.018899
83.453639,100,34632.855714
73.857259,100,34746.924552
81.35649,100,34862.296978
86.075289,100,34977.031697
85.503786,100,35092.956851
77.896616,100,35209.919667
86.795827,100,35325.893556
86.488835,100,35442.011273
78.218066,100,35557.923564
82.717855,100,35673.073803
76.136032,100,35790.465035
82.870351,100,35906.902154
76.997773,100,36024.712351
81.61578,100,36143.880302
88.513172,100,36262.5832
78.965039,100,36380.149158
71.176114,100,36497.386589
84.924441,100,36613.307668
70.430791,100,36729.501474
77.952881,100,36849.942135
74.370506,100,36969.573159
83.596648,100,37090.356051
84.149043,100,37208.105541
87.75622,100,37326.87194
29.163507,100,37445.104083
83.338912,100,37563.509905
81.472503,100,37685.546083
75.715601,100,37807.365526
77.249908,100,37927.877232
87.189472,100,38048.311771
87.520815,100,38169.213447
87.949092,100,38290.984548
74.490871,100,38411.17203
81.318387,100,38531.040002
82.598375,100,38654.996509
85.036159,100,38774.429529
85.897412,100,38898.264494
87.736016,100,39024.918244
83.152347,100,39150.019629
77.640219,100,39272.131579
86.929957,100,39395.422875
83.417317,100,39519.030853
84.349815,100,39641.436306
69.648115,100,39765.362861
80.985499,100,39892.061692
75.255411,100,40019.950185
76.719093,100,40146.255108
81.555809,100,40271.024546
74.973466,100,40396.138642
79.954556,100,40519.600497
73.485204,100,40642.538091
72.807345,100,40766.782095
81.696246,100,40892.18931
86.073614,100,41015.415832
71.425702,100,41142.393119
78.208863,100,41267.852422
87.215985,100,41392.678467
86.82717,100,41517.477483
88.818222,100,41643.261575
84.481163,100,41769.561705
75.500897,100,41897.954444
86.738217,100,42022.971348
78.052142,100,42148.828319
84.021583,100,42275.27141
84.425405,100,42401.872089
86.755315,100,42528.784841
75.908822,100,42654.965916
84.459616,100,42781.373667
86.075676,100,42906.882069
88.478812,100,43031.928506
71.381684,100,43158.308587
85.674116,100,43287.05344
84.503005,100,43415.120232
87.500282,100,43544.55259
71.299853,100,43673.938175
76.826128,100,43803.419633
86.534262,100,43937.348207
79.777744,100,44066.361684
74.773272,100,44194.960623
85.56951,100,44324.142944
75.311327,100,44453.415436
84.704691,100,44582.661528
83.392175,100,44712.183715
89.958374,100,44842.981161
84.437707,100,44973.683357
80.700846,100,45104.753443
88.780265,100,45234.967887
77.48724,100,45366.780198
80.777017,100,45500.22419
85.972898,100,45635.671022
85.539787,100,45768.527288
87.862707,100,45901.449066
90.037033,100,46037.319327
86.12242,100,46173.282304
71.7563,100,46304.961375
84.297187,100,46440.644892
86.694188,100,46577.054856
79.286013,100,46709.647169
86.634337,100,46846.17278
73.139273,100,46979.987969
83.09063,100,47114.196906
83.723928,100,47249.938195
81.240961,100,47385.012
86.422218,100,47524.546419
88.062942,100,47661.779079
81.370327,100,47796.310012
78.791154,100,47932.699739
80.292678,100,48069.21412
77.064817,100,48204.426124
85.180041,100,48338.453132
75.464266,100,48473.753106
81.767579,100,48607.915303
69.030017,100,48744.116873
86.725386,100,48879.909004
88.544421,100,49015.544936
84.049511,100,49152.64477
80.387773,100,49288.066027
83.689809,100,49424.579341
77.536647,100,49559.139222
72.522129,100,49696.211998
82.168939,100,49833.940211
74.407531,100,49972.255712
77.719707,100,50107.392126
88.707534,100,50243.456931
84.052804,100,50379.400644
83.670381,100,50515.33405
70.71363,100,50652.575855
74.692361,100,50791.737447
85.316226,100,50930.472002
86.770278,100,51069.839643
75.307394,100,51212.19937
85.412415,100,51352.902385
73.528402,100,51493.661658
86.47265,100,51630.838819
77.857521,100,51768.903404
84.767994,100,51910.144653
84.539906,100,52053.068264
87.913226,100,52193.243596
82.671134,100,52337.928645
86.991658,100,52480.162148
82.512401,100,52620.826904
86.570935,100,52760.458714
75.130644,100,52902.091251
84.531455,100,53041.395465
84.20649,100,53183.409645
84.556124,100,53324.449508
80.752666,100,53470.652565
74.958331,100,53617.740896
81.889563,100,53760.46203
84.268659,100,53900.598567
69.993854,100,54042.09712
87.649343,100,54183.585516
67.71887,100,54329.737787
84.291867,100,54473.343547
86.472532,100,54617.316221
84.689996,100,54763.13805
84.771938,100,54908.575464
86.339842,100,55052.744483
73.817247,100,55195.74559
86.122429,100,55338.150742
78.121191,100,55480.225199
85.240001,100,55622.706946
82.53592,100,55768.969588
89.782943,100,55913.350343
88.042469,100,56056.821684
87.632663,100,56205.78503
76.003304,100,56350.601197
80.904244,100,56495.070856
84.830452,100,56639.207219
84.010014,100,56783.635264
89.499074,100,56929.950125
73.303455,100,57078.89493
77.850387,100,57225.646514
68.097004,100,57372.911032
76.256284,100,57522.903373
82.593923,100,57675.269704
80.382351,100,57823.080066
85.458854,100,57973.988555
80.536753,100,58124.586407
72.69317,100,58270.521264
83.218729,100,58413.946303
81.58692,100,58558.624504
73.528083,100,58705.232131
77.548744,100,58850.780997
82.894566,100,58996.23344
83.30086,100,59141.55581
83.310533,100,59289.58245
80.184749,100,59440.589961
72.323627,100,59588.832767
82.313887,100,59734.768809
85.206509,100,59885.867345
84.174769,100,60035.249748
66.038081,100,60181.397058
-0.310602,100,60329.756458
3.488702,100,60475.147738
85.452492,100,60629.022226
74.359957,100,60779.664709
59.639885,100,60930.759399
83.294889,100,61080.814781
51.463121,100,61237.159902
69.419512,100,61393.066497
77.63587,100,61541.475824
82.034781,100,61689.277199
80.193618,100,61841.589712
80.014558,100,61995.154047
85.54729,100,62149.035285
62.721588,100,62303.24542
77.747683,100,62456.789222
84.024499,100,62611.191284
84.23775,100,62768.690887
78.673024,100,62925.880736
81.738647,100,63082.561871
83.026461,100,63237.763344
83.641056,100,63392.238066
82.157757,100,63544.707492
83.890049,100,63699.610383
83.120217,100,63858.254445
85.835529,100,64012.627821
75.980202,100,64166.644428
76.18584,100,64319.297326
76.567269,100,64471.101619
77.424438,100,64624.180172
85.089251,100,64776.652394
77.065236,100,64927.078624
78.313718,100,65083.299211
83.135746,100,65239.160208
87.853084,100,65393.488641
80.063447,100,65546.3268
82.655837,100,65699.598144
85.683214,100,65853.766583
86.290237,100,66006.481675
81.906012,100,66158.408883
89.698722,100,66311.574128
85.67201,100,66465.157703
76.424877,100,66622.677233
77.573062,100,66782.574046
82.893875,100,66945.988533
69.235936,100,67109.372836
73.46098,100,67268.518377
71.110568,100,67426.847065
71.500645,100,67585.79028
72.934528,100,67746.676035
75.573657,100,67906.373155
75.189203,100,68064.730473
70.423498,100,68223.94183
80.155748,100,68385.609584
87.751894,100,68545.842391
86.823769,100,68708.376421
71.689379,100,68874.158642
82.170848,100,69037.492223
78.616617,100,69199.436147
85.896212,100,69363.084831
76.129931,100,69522.775585
89.519528,100,69684.508525
84.273105,100,69847.368773
79.138632,100,70007.285091
87.21923,100,70164.756505
83.098647,100,70325.244652
88.4595,100,70483.093493
80.881336,100,70643.153379
85.76744,100,70804.178325
83.175871,100,70964.401212
74.617082,100,71123.565267
81.396888,100,71284.593689
74.720713,100,71445.867579
86.400134,100,71605.080274
85.104251,100,71764.976893
73.39048,100,71926.3484
78.441945,100,72085.41814
75.331787,100,72246.930314
63.310732,100,72411.989466
66.674659,100,72577.901713
77.652799,100,72738.869477
85.585754,100,72898.940477
80.9156,100,73062.083585
80.336859,100,73223.07046
72.76839,100,73385.456684
74.972404,100,73546.777025
84.9812,100,73709.95656
88.537308,100,73872.671504
86.333598,100,74037.117131
87.498655,100,74202.5981
75.622575,100,74366.96437
88.321332,100,74534.259703
79.922922,100,74702.951024
77.01049,100,74869.409941
83.164367,100,75035.700191
87.741107,100,75203.177998
71.492651,100,75370.293802
84.381491,100,75536.273914
78.9054,100,75704.804909
77.759037,100,75870.271826
86.493954,100,76035.623604
81.568348,100,76201.695824
82.150888,100,76369.396983
81.989588,100,76536.987045
77.683246,100,76704.350052
77.866854,100,76872.733989
84.707179,100,77039.235602
76.745603,100,77208.737031
87.916271,100,77377.84657
82.573591,100,77550.49414
80.990276,100,77719.424001
80.666501,100,77889.387787
70.976123,100,78059.353091
87.078871,100,78228.855557
76.367551,100,78396.354282
83.92212,100,78565.60746
74.230326,100,78735.187714
83.202028,100,78904.858103
82.877235,100,79074.908405
84.064038,100,79245.220462
74.433456,100,79414.29845
86.324179,100,79584.425821
86.57035,100,79756.069424
89.458628,100,79927.298043
84.527189,100,80098.726966
87.952432,100,80269.85853
84.518678,100,80440.687906
87.875317,100,80611.244233
85.819183,100,80781.242007
82.821948,100,80951.945055
78.216364,100,81122.618967
75.959392,100,81293.689965
82.63123,100,81465.372851
83.104499,100,81636.871777
82.45821,100,81807.383255
86.416969,100,81978.098284
81.304407,100,82149.204534
82.854413,100,82319.083138
71.254646,100,82489.475657
86.207906,100,82659.45457
69.961145,100,82829.200051
88.294636,100,83002.770416
84.81254,100,83175.903579
82.35791,100,83346.532014
85.560067,100,83519.062663
86.959382,100,83690.512453
84.986082,100,83864.607976
80.937634,100,84039.212245
80.229944,100,84213.253004
85.133807,100,84386.31928
86.804679,100,84560.669811
86.322233,100,84735.089913
85.633323,100,84907.46149
81.595837,100,85082.275276
85.97915,100,85256.714135
84.197617,100,85431.266156
77.981344,100,85606.08256
83.035523,100,85782.174796
84.996332,100,85958.321362
84.787981,100,86135.226259
72.878171,100,86312.440958
84.264368,100,86489.251528
82.076939,100,86666.718184
85.789358,100,86843.163467
85.879188,100,87020.431376
87.095066,100,87199.019506
87.183546,100,87376.28578
88.239239,100,87554.490168
86.781547,100,87733.999772
89.733494,100,87912.451986
79.09124,100,88093.855502
73.249417,100,88272.076557
84.726852,100,88450.770108
78.585126,100,88630.265586
77.051027,100,88809.068092
87.702917,100,88988.147627
81.612274,100,89167.243652
88.92348,100,89346.786986
77.418908,100,89525.126986
84.119689,100,89704.483404
80.238713,100,89886.940662
87.56248,100,90069.43397
87.074906,100,90250.677841
74.916974,100,90432.777849
77.565195,100,90613.616352
85.052992,100,90794.056717
83.689919,100,90975.626774
89.675038,100,91158.159729
76.240411,100,91339.776653
82.211167,100,91523.098727
77.42629,100,91709.036884
77.84091,100,91892.812267
84.3145,100,92076.313997
80.373708,100,92265.431331
80.576876,100,92453.485691
73.523168,100,92636.4126
84.303031,100,92819.722425
-39.79328,100,93005.106668
89.814317,100,93188.597199
88.004856,100,93373.112068
83.594593,100,93557.211975
84.205619,100,93744.61158
81.856281,100,93928.244916
82.352604,100,94113.022724
85.163929,100,94298.625922
78.170561,100,94482.819099
77.760955,100,94671.514795
87.701551,100,94859.078562
76.936486,100,95046.582879
84.625879,100,95232.953856
76.851709,100,95420.753502
81.862704,100,95605.724071
81.765689,100,95791.472471
75.558076,100,95977.695128
87.680576,100,96167.510419
79.476694,100,96351.874185
85.301523,100,96538.063447
76.489268,100,96723.634431
85.913565,100,96910.819016
81.195936,100,97100.146853
83.654637,100,97291.45796
84.901325,100,97479.799199
78.067409,100,97667.688432
88.768387,100,97853.398352
81.499459,100,98040.925733
83.171894,100,98227.293731
81.975871,100,98415.209829
87.85001,100,98601.945968
73.714165,100,98789.006225
82.773207,100,98976.914372
78.761939,100,99164.431661
85.273654,100,99353.941022
79.987329,100,99542.863161
79.495295,100,99734.630372
83.682543,100,99921.502842
88.547179,100,100111.700269
87.197538,100,100302.042867
74.378473,100,100496.175659
-113.608864,100,100687.867724
-42.803841,100,100878.371069
-31.000775,100,101073.471181
23.616689,100,101268.21961
36.2749,100,101466.151505
34.40544,100,101661.872174
83.192452,100,101856.014542
84.392257,100,102048.50238
84.419,100,102242.222008
85.2229,100,102436.815626
67.472826,100,102630.149267
85.436839,100,102824.477888
53.8849,100,103020.029639
84.037153,100,103217.671287
75.361237,100,103411.279889
85.066852,100,103606.222583
79.505612,100,103802.720796
68.629071,100,104001.173301
69.192393,100,104199.804908
80.772337,100,104397.739689
87.046566,100,104595.963566
76.636172,100,104794.436448
85.294486,100,104994.003357
82.57903,100,105194.662545
88.666835,100,105393.49985
85.632289,100,105593.010176
74.839552,100,105787.929377
72.08022,100,105990.578505
86.453019,100,106185.726451
74.670992,100,106384.281416
87.671673,100,106583.048253
89.273336,100,106779.296544
85.315292,100,106978.580974
73.082647,100,107176.938192
73.893141,100,107376.50336
88.384969,100,107574.143898
81.511833,100,107772.051686
76.086147,100,107969.55756
84.157944,100,108168.731505
87.045565,100,108366.553322
82.58134,100,108563.392298
77.365635,100,108760.972825
80.611453,100,108957.36767
87.325082,100,109154.340658
84.708105,100,109351.363766
80.705775,100,109548.474145
79.905456,100,109744.497832
85.927479,100,109938.263942
76.259746,100,110132.528257
77.008022,100,110327.914389
82.222737,100,110521.48189
74.395845,100,110716.016228
86.309632,100,110912.353036
88.146164,100,111111.75469
73.665791,100,111312.170758
76.250547,100,111517.325301
83.967767,100,111718.342111
73.958795,100,111921.196289
76.055512,100,112125.122213
86.679535,100,112325.871026
82.844804,100,112528.390772
79.506494,100,112729.617733
87.456079,100,112933.039552
73.882,100,113133.862706
87.214749,100,113336.812807
85.106113,100,113538.881642
74.610712,100,113741.056515
90.302605,100,113942.4867
82.194993,100,114148.96833
89.128652,100,114352.897078
84.393836,100,114556.543692
81.514744,100,114761.159457
84.945478,100,114966.232811
81.263617,100,115168.712556
81.627049,100,115371.513134
87.604376,100,115575.425741
85.886286,100,115782.071843
84.277217,100,115991.738662
87.47918,100,116198.106541
73.282826,100,116406.5463
87.576869,100,116618.02012
86.327745,100,116824.057139
78.30492,100,117029.208654
82.762281,100,117234.293198
81.678916,100,117440.89406
84.558875,100,117646.919283
83.994077,100,117853.766747
88.305773,100,118059.291126
83.477817,100,118265.081583
89.085641,100,118472.585349
84.903726,100,118680.530314
85.838773,100,118888.416823
84.378984,100,119097.428815
88.353094,100,119306.413288
87.155498,100,119517.815428
86.976015,100,119724.524005
83.829163,100,119931.438973
85.15703,100,120138.047303
87.20335,100,120344.899379
80.561161,100,120554.108048
87.139389,100,120761.939809
86.651611,100,120969.096729
87.375027,100,121177.23227
87.12647,100,121384.701686
85.316988,100,121594.410561
88.734629,100,121807.178507
74.077962,100,122016.593405
75.624074,100,122226.993167
85.869789,100,122438.514934
86.753308,100,122648.377716
85.97675,100,122858.681582
77.711392,100,123069.633888
79.949787,100,123279.891428
87.133665,100,123491.391617
76.519782,100,123701.773721
86.542023,100,123913.880685
79.940399,100,124124.87804
85.491411,100,124335.481457
74.968695,100,124550.722925
83.541491,100,124765.30196
76.890754,100,124977.994009
71.525524,100,125190.33257
84.109718,100,125403.466335
89.150432,100,125619.01128
84.273426,100,125836.610572
83.504745,100,126050.378014
54.477658,100,126264.552489
84.972036,100,126478.164383
82.201701,100,126692.318192
87.266385,100,126911.834243
66.37064,100,127131.830539
69.707451,100,127349.102713
88.609913,100,127562.519985
71.146039,100,127775.566514
84.805609,100,127991.841551
88.367681,100,128207.808945
74.734437,100,128423.007316
84.655968,100,128639.457417
81.901232,100,128857.08024
82.572587,100,129067.925732
79.294766,100,129283.999321
80.49066,100,129501.06585
89.793561,100,129719.157747
79.038789,100,129936.744392
,100,128638.602453
79.745611,100,128856.103996
87.010024,100,129077.802016
84.546124,100,129296.290035
79.471017,100,129518.55012
81.603912,100,129738.946825
84.618824,100,129958.557456
910388,100,129708.280638
88.801509,100,129929.028586
84.224674,100,130149.982879
85.505606,100,130369.648184
84.767823,100,130587.826909
83.162193,100,130807.133087
87.667862,100,131026.763697
82.327919,100,131248.764496
80.800999,100,131469.528485
78.680312,100,131689.575681
84.480357,100,131909.617392
81.777327,100,132130.37071
86.167595,100,132351.265589
76.785219,100,132571.278562
83.362862,100,132792.081381
84.817994,100,133013.087196
84.399051,100,133236.685026
79.642655,100,133457.466292
84.815449,100,133679.13171
77.558442,100,133899.831878
81.906502,100,134121.153709
