#{"t_start": 1659292634.9276304, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
11.855785,100,15870.014775
76.589055,100,15953.271488
86.918035,100,16033.552959
86.633738,100,16117.039546
75.421751,100,16197.926137
80.359303,100,16283.57826
68.993914,100,16371.567682
74.789291,100,16458.053961
85.111582,100,16543.108925
81.417985,100,16626.366735
80.839708,100,16709.803056
82.105111,100,16794.798208
78.585519,100,16878.481112
84.328075,100,16961.336592
80.090989,100,17046.00883
85.662328,100,17132.484624
83.422854,100,17217.425107
75.889696,100,17301.737799
80.977788,100,17387.14965
84.306423,100,17469.667102
74.130736,100,17554.726965
73.635537,100,17637.741714
85.735921,100,17723.127491
83.431573,100,17807.720243
71.375533,100,17892.427976
84.06751,100,17977.599133
83.82142,100,18062.396282
87.107361,100,18151.61536
64.823874,100,18239.746203
77.884257,100,18324.034075
84.614951,100,18408.116369
82.241928,100,18495.59268
83.181223,100,18582.805401
84.981148,100,18669.608967
88.574512,100,18758.375917
75.747849,100,18845.822064
83.560582,100,18931.249135
82.760383,100,19019.003128
88.692866,100,19105.443626
78.308415,100,19192.540421
85.231723,100,19279.177942
75.460542,100,19367.770994
90.178315,100,19456.073689
82.928216,100,19544.096966
87.568465,100,19633.315536
82.032773,100,19722.130517
88.651086,100,19811.943059
87.265303,100,19902.080094
81.128694,100,19993.149489
82.125183,100,20084.163509
82.686153,100,20175.795305
76.691497,100,20266.402807
85.033825,100,20357.173532
74.405113,100,20449.338905
84.458658,100,20539.770968
83.210772,100,20632.110397
43.554549,100,20720.459016
88.856553,100,20811.590999
87.188153,100,20905.85419
78.221035,100,21001.707432
83.767808,100,21096.336977
82.734887,100,21186.660881
87.701105,100,21280.76357
73.95893,100,21375.129957
85.711195,100,21467.879227
72.11013,100,21560.918172
27.270835,100,21655.328605
0.665286,100,21743.468219
-47.558999,100,21842.948908
59.75665,100,21944.72314
31.0825,100,22045.426919
70.570951,100,22144.391434
35.420371,100,22242.223402
5.85846,100,22336.720721
4.057988,100,22435.882135
80.861498,100,22533.908848
85.163949,100,22628.84592
75.780644,100,22730.591575
84.817234,100,22830.791526
78.105801,100,22932.911727
83.640698,100,23034.579082
75.027743,100,23133.974934
74.183537,100,23237.767137
85.777332,100,23336.025906
83.697968,100,23434.741593
76.143232,100,23533.725729
72.175146,100,23630.086087
83.993003,100,23729.039696
84.61895,100,23826.922473
80.007771,100,23927.807744
76.096948,100,24027.002603
77.810257,100,24126.479845
-43.727894,100,24221.025258
-33.985604,100,24316.326756
69.639494,100,24421.717827
79.581303,100,24519.957659
78.837595,100,24620.942027
76.669872,100,24722.772688
74.778884,100,24823.268971
82.309935,100,24924.121009
85.592341,100,25024.888986
78.526948,100,25125.32238
73.835407,100,25228.344882
77.618211,100,25326.185198
80.027191,100,25424.993857
73.662216,100,25525.050107
70.202981,100,25624.179025
70.338077,100,25727.580905
82.678225,100,25826.430521
85.381672,100,25930.247451
78.27289,100,26037.641182
75.724481,100,26139.257276
81.961508,100,26240.092055
80.310736,100,26344.146153
85.892786,100,26448.007042
79.251526,100,26555.914414
85.190353,100,26661.976375
75.73504,100,26767.259771
73.613237,100,26867.904243
86.317739,100,26969.73594
71.946912,100,27075.184315
83.929095,100,27182.627423
72.600047,100,27288.192796
86.54358,100,27392.823932
83.816869,100,27497.236871
79.661614,100,27603.95396
76.032535,100,27713.333999
81.996489,100,27825.440923
85.05925,100,27935.213585
81.140579,100,28043.128122
81.266059,100,28149.030968
87.285573,100,28257.373109
85.557236,100,28364.530317
88.752426,100,28472.74619
74.915334,100,28581.54285
87.618918,100,28691.566417
75.037873,100,28801.253689
86.125589,100,28906.540038
79.120968,100,29016.750947
81.972859,100,29124.268445
83.83396,100,29232.538777
85.283774,100,29341.430904
79.395088,100,29451.731555
70.707352,100,29561.300492
80.875032,100,29671.284518
85.848909,100,29781.062922
82.00358,100,29895.957073
86.636726,100,30005.862304
86.542075,100,30114.756007
80.250076,100,30223.984436
83.841505,100,30334.07788
75.486178,100,30447.488708
71.082125,100,30556.637158
84.347427,100,30670.849988
88.012512,100,30781.589071
84.186899,100,30901.363869
88.11422,100,31010.168727
81.568615,100,31121.407557
78.369737,100,31230.876842
86.793235,100,31341.987464
84.746502,100,31452.897712
77.457366,100,31564.305318
73.073205,100,31678.840183
78.183525,100,31791.210678
84.657757,100,31904.506231
79.517696,100,32017.722831
80.153242,100,32131.445365
73.515147,100,32244.936878
81.870438,100,32357.272694
77.051524,100,32469.692776
84.483344,100,32580.972254
83.208982,100,32694.657247
88.7884,100,32805.283929
75.235503,100,32918.925431
84.742523,100,33030.669827
73.576063,100,33145.708373
84.721403,100,33258.389841
84.207061,100,33373.014392
84.712237,100,33487.179357
76.237798,100,33601.357428
80.051597,100,33716.896686
87.01984,100,33831.856255
84.812055,100,33946.39373
74.204968,100,34061.292429
83.646152,100,34176.617327
84.411305,100,34292.304848
84.603397,100,34405.536106
82.69289,100,34518.963624
83.661066,100,34632.854455
84.255993,100,34746.976885
84.779344,100,34862.334228
84.452703,100,34977.075162
71.430165,100,35092.98133
75.093242,100,35209.973608
84.758236,100,35325.938056
87.755144,100,35442.024967
87.382832,100,35557.9956
88.331878,100,35673.195176
80.203641,100,35790.554799
80.79056,100,35906.939055
81.810723,100,36024.722306
81.54255,100,36143.96904
81.826638,100,36262.619622
71.905608,100,36380.204221
73.446882,100,36497.437719
74.712832,100,36613.360978
82.403948,100,36729.556988
83.680949,100,36850.183718
82.391389,100,36969.587609
85.146271,100,37090.434828
86.89856,100,37208.144273
77.037167,100,37326.895109
-84.593319,100,37445.160453
70.683104,100,37563.510052
75.545854,100,37685.585101
83.017132,100,37807.38081
87.671985,100,37927.943823
81.798255,100,38048.393739
79.415456,100,38169.247695
78.516062,100,38291.021688
75.488115,100,38411.206039
78.822302,100,38531.0688
84.073451,100,38655.041376
88.661937,100,38774.465945
87.405766,100,38898.219044
86.568479,100,39024.968168
88.241614,100,39150.06302
59.094423,100,39272.181592
81.833672,100,39395.421649
76.603234,100,39519.132061
85.931437,100,39641.445526
86.979359,100,39765.431231
84.973393,100,39891.971288
82.834758,100,40020.041388
85.604852,100,40146.272457
75.110791,100,40271.098612
87.584788,100,40396.175041
81.366532,100,40519.684295
87.664262,100,40642.57621
87.722966,100,40766.815608
85.24136,100,40892.236745
76.709409,100,41015.490619
83.9008,100,41142.389193
73.202629,100,41267.957891
72.938453,100,41392.758967
85.97058,100,41517.538641
85.458269,100,41643.304458
88.266131,100,41769.608864
82.523065,100,41897.937083
84.45133,100,42022.942235
79.65352,100,42148.84123
66.668298,100,42275.319935
85.300942,100,42401.947368
78.482983,100,42528.77158
24.170565,100,42655.029032
83.153435,100,42781.447749
74.154239,100,42906.907024
82.113536,100,43031.990152
84.498411,100,43158.33711
84.318644,100,43286.992369
67.832771,100,43415.224141
78.563606,100,43544.530617
87.818064,100,43673.994019
75.475799,100,43803.500581
83.829723,100,43937.266167
77.836798,100,44066.402151
74.232981,100,44194.975999
88.366904,100,44324.190419
81.613754,100,44453.442248
81.874291,100,44582.713846
85.037098,100,44712.204538
74.769665,100,44843.051335
85.767381,100,44973.675103
81.000735,100,45104.777548
82.106632,100,45234.977862
77.315025,100,45366.827073
69.144989,100,45500.295974
73.014943,100,45635.609675
73.315884,100,45768.560881
80.355448,100,45901.536604
80.65997,100,46037.328214
87.317063,100,46173.335044
76.233336,100,46304.966715
82.861406,100,46440.67032
84.978308,100,46577.065663
82.80295,100,46709.670294
85.621086,100,46846.205763
82.790157,100,46979.962657
85.894101,100,47114.315811
86.433409,100,47249.894703
84.840313,100,47385.012788
81.911464,100,47524.632766
75.155659,100,47661.837801
83.044037,100,47796.311219
84.613832,100,47932.737211
88.182362,100,48069.224097
72.503811,100,48204.478088
85.406516,100,48338.443155
85.283603,100,48473.780978
70.85964,100,48607.956188
83.986014,100,48744.174843
79.857254,100,48879.982746
84.637382,100,49015.645952
84.462952,100,49152.657521
80.518555,100,49288.087921
88.409569,100,49424.63181
81.810398,100,49559.209477
86.1168,100,49696.291965
82.338491,100,49833.943376
76.976722,100,49972.311206
87.503527,100,50107.446136
77.405251,100,50243.490616
86.964262,100,50379.419652
82.235348,100,50515.391937
88.701219,100,50652.642721
73.709348,100,50791.707242
73.512674,100,50930.507092
77.213033,100,51069.880383
82.579076,100,51212.447319
78.409617,100,51353.012312
78.926816,100,51493.671077
83.605239,100,51630.888999
83.312208,100,51768.963345
84.344984,100,51910.099297
82.830052,100,52053.112448
86.749621,100,52193.276413
81.952279,100,52338.004524
84.667269,100,52480.181669
85.059914,100,52620.832458
85.979928,100,52760.50144
71.028427,100,52902.172665
88.049643,100,53041.469087
81.634046,100,53183.477816
80.077808,100,53324.472217
88.212634,100,53470.700709
77.15679,100,53617.754707
78.026337,100,53760.47996
72.223302,100,53900.682056
85.406773,100,54042.112695
89.183569,100,54183.637472
72.111003,100,54329.692879
84.293159,100,54473.150035
85.379571,100,54617.376107
89.073114,100,54763.210426
80.076648,100,54908.619133
78.632127,100,55052.738693
85.138306,100,55195.807797
76.484225,100,55338.127413
83.058668,100,55480.303214
75.139971,100,55622.741113
72.62989,100,55768.977418
81.316866,100,55913.352216
74.04373,100,56056.812281
75.240286,100,56205.779656
74.519847,100,56350.691987
85.221105,100,56495.073498
84.920047,100,56639.205405
82.126022,100,56783.635838
88.72784,100,56929.993693
79.025688,100,57078.912257
77.960726,100,57225.764365
84.420742,100,57372.9152
85.338651,100,57522.92329
61.763364,100,57675.335688
81.894831,100,57823.193555
78.783734,100,57974.045364
78.077358,100,58124.653457
86.252687,100,58270.56123
77.403152,100,58413.955496
85.114832,100,58558.679589
84.771113,100,58705.254659
86.29012,100,58850.844571
84.824486,100,58995.741107
81.714669,100,59141.599102
84.271624,100,59289.619447
87.73261,100,59440.634948
80.221798,100,59588.799873
88.70563,100,59734.813599
82.510161,100,59885.903672
75.973858,100,60035.270775
46.033198,100,60181.46287
-1.797384,100,60328.619142
-1.860428,100,60475.213317
71.278958,100,60629.039819
71.876866,100,60779.701974
77.131056,100,60930.955482
43.319383,100,61080.785797
44.737445,100,61237.191468
82.009851,100,61393.054367
85.310315,100,61541.517347
80.256131,100,61689.249084
83.106855,100,61841.625251
79.245483,100,61995.212583
75.444768,100,62149.046285
79.303012,100,62303.240023
84.686132,100,62456.795789
73.795126,100,62611.263214
80.867513,100,62768.753601
80.301246,100,62925.947256
85.886654,100,63082.55132
87.982628,100,63237.792305
77.381662,100,63392.219347
81.541606,100,63544.754563
63.933994,100,63699.650768
-43.532972,100,63858.399777
-15.163939,100,64012.661908
81.34126,100,64166.678353
82.742277,100,64319.323806
83.567243,100,64471.142167
75.26176,100,64624.245672
71.97205,100,64776.665996
76.006838,100,64927.103455
84.325701,100,65083.335527
85.857674,100,65239.153536
87.562361,100,65393.624476
77.982999,100,65546.333593
86.149422,100,65699.685446
81.070769,100,65853.851029
85.483939,100,66006.546522
84.257301,100,66158.455094
84.45359,100,66311.66242
74.425833,100,66465.154022
79.157885,100,66622.783473
76.237787,100,66782.584853
84.274155,100,66946.035829
73.098457,100,67109.387285
72.792196,100,67268.556468
64.116838,100,67426.864435
58.053286,100,67585.736846
76.97144,100,67746.759595
66.256091,100,67906.437317
89.155647,100,68064.777204
75.332903,100,68223.959618
81.072862,100,68385.663351
71.815574,100,68545.941833
75.203543,100,68708.41351
84.639135,100,68874.208698
76.692781,100,69037.477655
86.272908,100,69199.503905
87.44655,100,69363.081684
85.819732,100,69522.783879
81.755056,100,69684.546182
76.809557,100,69847.344381
87.719352,100,70007.349536
83.839411,100,70164.792043
84.573321,100,70325.275166
73.872436,100,70483.111309
83.002451,100,70643.173938
76.415313,100,70804.176565
83.100747,100,70964.429719
74.596325,100,71123.664758
76.877358,100,71284.670248
82.261612,100,71445.921272
80.587772,100,71605.117696
83.179156,100,71765.058466
79.09567,100,71926.35787
84.336337,100,72085.494073
87.172376,100,72246.965123
84.147926,100,72412.055159
66.880033,100,72578.003845
73.238485,100,72738.97438
68.418459,100,72899.039845
87.984575,100,73062.107776
82.523598,100,73223.097529
79.024195,100,73385.481166
84.976077,100,73546.768791
82.347123,100,73709.973676
84.624224,100,73872.694033
88.166946,100,74037.087635
84.572553,100,74202.640673
84.50934,100,74366.998387
85.264451,100,74534.29104
86.079516,100,74703.070732
75.827747,100,74869.496545
81.431573,100,75035.665426
87.611205,100,75203.266267
89.550301,100,75370.302925
73.816871,100,75536.286348
77.433819,100,75704.839361
81.130657,100,75870.252342
84.425492,100,76035.689372
84.207955,100,76201.743165
84.429063,100,76369.447695
80.786875,100,76537.054775
83.070707,100,76704.372078
84.901276,100,76872.75228
72.044409,100,77039.278183
81.101034,100,77208.69707
80.299915,100,77377.904999
78.827088,100,77550.459109
79.777315,100,77719.492376
88.245081,100,77889.445146
78.003157,100,78059.359262
69.134052,100,78228.948144
77.692867,100,78396.430667
80.187229,100,78565.589938
75.884128,100,78735.210764
89.006381,100,78904.907678
87.238292,100,79074.95614
84.450897,100,79245.262072
76.077309,100,79414.322817
78.406303,100,79584.45368
86.921734,100,79756.100749
85.882286,100,79927.31802
85.632748,100,80098.737593
84.472457,100,80269.90444
80.000466,100,80440.703545
83.51807,100,80611.31916
87.163298,100,80781.2942
71.796756,100,80951.977185
87.434793,100,81122.695668
81.911245,100,81293.679144
85.386572,100,81465.335118
86.777217,100,81636.921897
78.770298,100,81807.421987
85.922423,100,81978.136101
84.970117,100,82149.222956
90.182137,100,82319.119875
81.364916,100,82489.503171
83.788801,100,82659.470452
89.219643,100,82829.297682
72.192036,100,83002.754699
82.164929,100,83175.97523
86.830835,100,83346.588224
85.421118,100,83519.109289
86.085858,100,83690.5792
82.198104,100,83864.598338
87.145478,100,84039.269097
74.164262,100,84213.313944
76.518412,100,84386.301527
79.683176,100,84560.658467
84.493803,100,84735.156559
84.876568,100,84907.562843
73.323897,100,85082.292945
82.865596,100,85256.790407
88.959732,100,85431.287988
81.076728,100,85606.131341
85.430887,100,85782.158752
86.006107,100,85958.383946
75.698219,100,86135.250399
79.360014,100,86312.425613
77.185944,100,86489.325055
87.982214,100,86666.721129
84.285658,100,86843.229014
87.365757,100,87020.49652
88.039758,100,87199.051097
87.050946,100,87376.281405
89.300821,100,87554.475699
85.569528,100,87734.074429
73.547035,100,87912.503966
86.603857,100,88093.890206
83.291895,100,88272.096432
87.877689,100,88450.780363
79.022592,100,88630.319599
79.262823,100,88809.088828
76.578809,100,88988.220532
84.225954,100,89167.24757
88.501778,100,89346.888588
78.723193,100,89525.149373
79.138149,100,89704.554426
83.10686,100,89886.975117
84.858197,100,90069.460622
84.011897,100,90250.773261
87.395831,100,90432.819801
75.093055,100,90613.689218
78.716378,100,90794.052299
84.432282,100,90975.651425
82.897741,100,91158.229107
75.310583,100,91339.808195
82.623306,100,91523.130589
82.101145,100,91709.096329
86.798774,100,91892.852022
79.915054,100,92076.34106
89.476817,100,92265.468772
83.327736,100,92453.53796
77.430065,100,92636.376042
84.881907,100,92819.697736
85.490435,100,93005.080134
88.231072,100,93188.564972
86.27019,100,93373.19169
81.200617,100,93557.264104
86.522616,100,93744.644841
83.976593,100,93928.323205
75.688735,100,94113.039567
83.812103,100,94298.686027
85.371131,100,94482.897667
81.727182,100,94671.453092
75.136012,100,94859.09955
71.836224,100,95046.585856
77.466136,100,95233.106125
81.757326,100,95420.738287
84.87295,100,95605.758176
76.067298,100,95791.483674
85.355371,100,95977.713358
80.102893,100,96167.651852
82.648099,100,96351.935343
90.616784,100,96538.106682
85.80705,100,96723.659458
71.613564,100,96910.84413
85.448785,100,97100.209979
81.260481,100,97291.570116
76.404653,100,97479.859427
88.368337,100,97667.73751
84.139758,100,97853.451236
88.020569,100,98040.98095
76.041937,100,98227.438852
88.820487,100,98415.237817
85.538396,100,98601.925705
78.584148,100,98789.074393
85.568435,100,98976.966855
85.314241,100,99164.389563
78.130636,100,99353.992095
84.811504,100,99542.960151
85.512667,100,99734.673473
71.336391,100,99921.539247
83.963899,100,100111.758801
82.502756,100,100302.062201
85.535558,100,100496.316957
-55.023542,100,100687.890419
-39.03921,100,100878.31649
3.080248,100,101073.592843
18.127177,100,101268.193054
31.027533,100,101466.196608
58.498851,100,101661.845938
72.168471,100,101856.078303
55.245065,100,102048.50481
82.425739,100,102242.296839
81.157962,100,102436.81178
86.744279,100,102630.116889
85.261384,100,102824.514287
78.343078,100,103020.0561
85.98217,100,103217.690114
84.249432,100,103411.331443
84.698243,100,103606.220387
75.189306,100,103802.754071
73.87546,100,104001.195274
82.303518,100,104199.876631
86.224846,100,104397.791634
81.152724,100,104596.008178
74.754034,100,104794.476721
82.18342,100,104993.748209
81.971169,100,105194.730091
84.519568,100,105393.605752
83.920684,100,105593.018041
86.747517,100,105787.993739
79.449203,100,105990.568467
84.123358,100,106185.756698
87.530046,100,106384.280823
88.012368,100,106583.134421
82.136611,100,106779.359934
87.47506,100,106978.614978
85.577791,100,107176.988893
77.011727,100,107376.555335
76.658752,100,107574.226264
87.152526,100,107772.164524
72.818079,100,107969.699903
70.61408,100,108168.819283
74.229503,100,108366.662823
84.810075,100,108563.501705
73.928932,100,108761.039541
81.604333,100,108957.391221
83.699685,100,109154.333389
85.005043,100,109351.408978
77.916461,100,109548.480213
76.513216,100,109744.571172
87.379707,100,109938.296902
80.394239,100,110132.551965
83.872086,100,110327.934613
76.903436,100,110521.487713
86.241848,100,110716.088431
89.902016,100,110912.423991
83.250329,100,111111.793371
75.71152,100,111312.201516
83.96841,100,111517.357341
85.662318,100,111718.334465
88.078425,100,111921.190787
74.246613,100,112125.131808
81.941425,100,112325.869016
77.577394,100,112528.487353
69.282532,100,112729.656666
86.272296,100,112933.040084
72.621138,100,113133.897016
75.3452,100,113336.859043
74.358452,100,113538.928171
85.176846,100,113741.113356
84.714741,100,113942.481175
87.239487,100,114148.987163
81.39541,100,114352.914404
84.113267,100,114556.58765
82.102324,100,114761.20447
77.674488,100,114966.282674
87.564692,100,115168.78264
84.993918,100,115371.492527
74.97397,100,115575.43697
76.664516,100,115782.096574
86.859712,100,115991.790946
85.999568,100,116198.230709
86.436192,100,116406.501713
84.466178,100,116618.080111
83.306161,100,116824.091994
75.482543,100,117029.237048
84.247876,100,117234.31109
85.651964,100,117440.773138
79.488287,100,117646.961172
86.884064,100,117853.823943
71.389656,100,118059.310856
81.690035,100,118265.154579
71.903566,100,118472.569771
86.539768,100,118680.637516
83.088744,100,118888.542178
83.130775,100,119097.400961
80.305586,100,119306.404826
89.276052,100,119517.783457
78.628871,100,119724.545777
80.967797,100,119931.517411
80.609163,100,120138.138876
76.579754,100,120344.94781
84.562406,100,120554.14408
76.375776,100,120762.005984
75.385069,100,120969.160258
78.462378,100,121177.2582
84.28394,100,121384.759251
87.654285,100,121594.378817
79.991987,100,121807.196062
73.747224,100,122016.656669
71.498356,100,122227.024024
84.902172,100,122438.520557
72.586474,100,122648.462188
76.582796,100,122858.703375
84.611584,100,123069.607159
76.518863,100,123279.895034
72.49805,100,123491.420256
85.494903,100,123701.805023
87.063702,100,123913.915792
74.775175,100,124124.874236
87.976569,100,124335.488479
79.660339,100,124550.769913
84.227684,100,124765.323173
88.701905,100,124978.076191
87.771153,100,125190.401459
80.349067,100,125403.510534
77.86691,100,125619.055291
78.843715,100,125836.67146
76.530203,100,126050.422604
57.179393,100,126264.613501
76.007299,100,126478.221447
78.808128,100,126692.411151
64.11144,100,126911.871837
88.481201,100,127131.761482
69.735604,100,127349.160567
84.920747,100,127562.538936
89.304368,100,127775.591794
81.429802,100,127991.826056
78.361111,100,128207.840178
87.848155,100,128423.062603
81.707925,100,128639.446002
81.619172,100,128857.144584
72.075607,100,129067.973206
78.107583,100,129284.011223
75.195522,100,129501.097382
77.176691,100,129719.173139
82.675093,100,129936.790041
1
80.530311,100,128856.004937
80.029905,100,129077.769997
76.592013,100,129296.266686
76.151869,100,129518.413682
78.483531,100,129738.8293
85.508332,100,129958.445743
,129271.338978
75.446729,100,129490.113465
87.220745,100,129708.308424
82.030215,100,129929.030093
86.358925,100,130149.985291
82.269644,100,130369.662872
73.094681,100,130587.860679
83.216413,100,130807.173635
79.110815,100,131026.763765
73.017471,100,131248.797537
77.306456,100,131469.629391
77.085397,100,131689.672052
86.308007,100,131909.633288
73.118893,100,132130.442255
76.758879,100,132351.240716
74.734593,100,132571.307652
88.037253,100,132792.154565
77.508726,100,133013.068253
87.194476,100,133236.744427
87.609161,100,133457.478948
87.598353,100,133679.209658
