#{"t_start": 1659292634.8685653, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
84.323487,100,39024.883138
81.910469,100,39150.042528
84.293038,100,39272.163523
81.595018,100,39395.40959
72.290534,100,39519.051998
84.307269,100,39641.441307
73.746214,100,39765.411372
78.739201,100,39891.91498
84.457736,100,40019.939629
70.900535,100,40146.302713
77.414471,100,40271.044692
84.790761,100,40396.200436
84.891009,100,40519.634901
78.514949,100,40642.556856
75.662302,100,40766.793206
84.290241,100,40892.207889
88.216788,100,41015.457292
84.312021,100,41142.39698
78.640694,100,41267.923754
88.328705,100,41392.700609
78.632967,100,41517.491542
80.113697,100,41643.317662
82.625527,100,41769.586498
84.542935,100,41897.906233
87.110027,100,42022.94017
88.538979,100,42148.87343
81.326707,100,42275.287647
86.685957,100,42401.866054
77.685926,100,42528.819159
79.685264,100,42654.963048
79.381636,100,42781.385156
82.097405,100,42906.876437
87.834121,100,43032.01775
84.974885,100,43158.336915
68.068386,100,43286.946964
85.681946,100,43415.12951
84.150778,100,43544.509933
81.563465,100,43673.945946
84.146569,100,43803.410278
75.158388,100,43937.232382
76.06048,100,44066.391832
86.822874,100,44194.899159
90.09776,100,44324.165964
71.534726,100,44453.391178
72.563674,100,44582.669801
87.720211,100,44712.176526
76.722622,100,44843.003793
75.825681,100,44973.727069
85.958921,100,45104.747187
80.948472,100,45234.948246
89.118651,100,45366.836054
85.780479,100,45500.239707
87.499542,100,45635.573018
73.180454,100,45768.544785
77.812778,100,45901.515403
84.320133,100,46037.353096
80.544086,100,46173.287011
84.530194,100,46305.07883
77.55675,100,46440.657186
79.746531,100,46577.052058
82.917509,100,46709.657262
84.313359,100,46846.14986
85.453676,100,46979.931034
74.176797,100,47114.284813
76.127894,100,47249.921756
83.941342,100,47384.994401
78.515661,100,47524.55683
85.366429,100,47661.847261
85.182573,100,47796.338515
73.134279,100,47932.701292
72.715994,100,48069.185215
82.191587,100,48204.427448
77.133395,100,48338.407334
76.314914,100,48473.770611
77.308181,100,48607.899525
87.918323,100,48744.14923
85.56041,100,48879.929344
83.766586,100,49015.565177
82.495149,100,49152.655573
81.571744,100,49288.091223
72.40989,100,49424.618032
78.961877,100,49559.116771
82.340573,100,49696.280456
80.99948,100,49833.936196
85.441507,100,49972.252461
76.462922,100,50107.406286
81.524075,100,50243.481697
80.754343,100,50379.386876
84.987946,100,50515.336012
78.872306,100,50652.586792
72.213402,100,50791.693754
81.21984,100,50930.544838
70.588464,100,51069.924881
79.760696,100,51212.290151
88.372598,100,51352.98034
74.624763,100,51493.663988
87.87036,100,51630.865289
89.367977,100,51768.918838
79.316146,100,51910.157175
75.856718,100,52053.041487
81.362662,100,52193.292725
77.712102,100,52337.897632
84.410779,100,52480.158351
89.522704,100,52620.856482
84.2759,100,52760.416491
85.99546,100,52902.163587
83.324955,100,53041.454636
81.527364,100,53183.393273
86.014468,100,53324.448186
87.924127,100,53470.691155
88.161273,100,53617.729803
77.860787,100,53760.495974
87.700954,100,53900.632962
85.675096,100,54042.100152
82.959276,100,54183.618976
69.771718,100,54329.662477
88.808576,100,54473.130379
84.581308,100,54617.350247
85.145627,100,54763.199306
85.107628,100,54908.604942
76.640719,100,55052.767361
84.130228,100,55195.781144
79.202988,100,55338.100388
79.464027,100,55480.212847
84.493657,100,55622.739941
82.688225,100,55769.009917
74.547457,100,55913.36554
83.50049,100,56056.792549
88.622676,100,56205.757628
86.779613,100,56350.608815
85.004013,100,56495.064426
75.668889,100,56639.226327
80.017461,100,56783.66351
73.559501,100,56929.957366
86.785039,100,57078.88595
84.839565,100,57225.718237
78.747083,100,57372.895936
71.364598,100,57522.93257
84.898228,100,57675.316709
79.59771,100,57823.11657
87.192852,100,57974.038996
67.415973,100,58124.696866
78.299045,100,58270.585639
85.478442,100,58413.951235
77.252798,100,58558.639358
83.87322,100,58705.230874
81.134554,100,58850.7886
83.617853,100,58995.70433
75.937893,100,59141.589284
83.731952,100,59289.59482
77.265752,100,59440.616146
89.623495,100,59588.804768
86.62007,100,59734.802412
73.228921,100,59885.850701
80.831157,100,60035.223931
63.458341,100,60181.406618
7.968298,100,60328.592442
-40.076059,100,60474.319404
71.116123,100,60629.0173
66.32113,100,60779.64906
39.688693,100,60930.887363
53.371944,100,61080.795175
67.814307,100,61237.163346
79.331126,100,61393.085508
42.84003,100,61541.484023
69.256625,100,61689.226201
85.832681,100,61841.605351
83.997039,100,61995.197242
83.285602,100,62149.058425
40.990403,100,62303.298882
84.02452,100,62456.708229
80.847683,100,62611.20527
82.594066,100,62768.790458
76.430012,100,62925.878358
89.682375,100,63082.558959
76.444605,100,63237.824939
83.143706,100,63392.279591
67.27513,100,63544.718996
-41.590771,100,63699.568569
-46.13864,100,63858.319971
78.060993,100,64012.679075
78.680473,100,64166.629962
85.498915,100,64319.331315
73.991728,100,64471.123316
84.029145,100,64624.235724
76.904733,100,64776.675185
81.824762,100,64927.095263
81.818004,100,65083.359617
82.870025,100,65239.10549
74.297709,100,65393.540151
86.590771,100,65546.324589
84.817194,100,65699.642651
72.744611,100,65853.8191
80.554524,100,66006.493473
89.519188,100,66158.427713
80.974842,100,66311.583845
81.560492,100,66465.125766
83.179437,100,66622.69295
83.324828,100,66782.633424
73.965002,100,66945.924594
75.023664,100,67109.485387
70.234414,100,67268.540262
73.492542,100,67426.829299
60.501395,100,67585.745432
74.503547,100,67745.830193
68.694015,100,67906.391507
71.04979,100,68064.770962
68.470779,100,68223.952994
83.377532,100,68385.645387
74.489508,100,68545.898371
81.715876,100,68708.376359
84.651894,100,68874.119401
86.679541,100,69037.422551
85.881046,100,69199.439132
81.070508,100,69363.063709
84.081638,100,69522.828321
85.731016,100,69684.528788
86.73046,100,69847.386064
75.436094,100,70007.319389
84.976687,100,70164.757238
81.332881,100,70325.268421
82.667935,100,70483.085406
85.668727,100,70643.139811
83.406628,100,70804.15135
86.554183,100,70964.378338
81.071783,100,71123.586722
79.312308,100,71284.618123
79.915559,100,71445.850747
84.292005,100,71605.109848
81.977005,100,71765.001586
85.291336,100,71926.38389
75.861197,100,72085.435572
72.633452,100,72246.945567
62.602608,100,72411.941365
74.013321,100,72577.976591
87.239108,100,72738.899602
80.424526,100,72899.007957
71.689617,100,73062.107905
78.320012,100,73223.087005
84.182858,100,73385.496276
88.709511,100,73546.737827
73.846362,100,73709.941834
80.921118,100,73872.67225
88.656798,100,74037.10956
72.802846,100,74202.648979
82.792071,100,74367.017603
87.784197,100,74534.328782
79.607974,100,74703.019125
84.885262,100,74869.412507
76.681874,100,75035.647877
84.719277,100,75203.173635
84.067537,100,75370.282351
87.675147,100,75536.241132
84.036781,100,75704.781315
88.084772,100,75870.265218
71.014744,100,76035.641794
88.347476,100,76201.752891
88.7592,100,76369.416093
87.634041,100,76537.022815
74.061467,100,76704.369647
81.626838,100,76872.761893
86.070309,100,77039.270147
70.88023,100,77208.718772
82.974733,100,77377.905455
85.690523,100,77550.466906
85.355441,100,77719.432208
78.938775,100,77889.434888
83.337294,100,78059.36617
70.474796,100,78228.948721
81.883651,100,78396.371161
84.363865,100,78565.614662
84.535256,100,78735.247038
84.293787,100,78904.899784
81.441548,100,79074.910186
77.652657,100,79245.214337
85.196786,100,79414.29748
71.492905,100,79584.43976
80.663125,100,79756.061946
84.71166,100,79927.278877
85.222183,100,80098.688231
83.529479,100,80269.873498
84.487218,100,80440.689057
83.853092,100,80611.278753
87.527411,100,80781.257995
83.016432,100,80951.99994
81.460977,100,81122.646288
84.792629,100,81293.660987
87.7868,100,81465.336744
84.653417,100,81636.894239
77.720057,100,81807.395494
74.816845,100,81978.095511
87.620353,100,82149.182784
79.380488,100,82319.179484
83.70057,100,82489.477276
80.55541,100,82659.451233
72.585686,100,82829.221775
78.569393,100,83002.743898
84.838985,100,83176.01864
82.967149,100,83346.556509
81.590647,100,83519.148132
78.731757,100,83690.554421
76.471295,100,83864.575374
88.451563,100,84039.234607
82.737598,100,84213.300691
78.810517,100,84386.301316
76.353706,100,84560.63603
78.9939,100,84735.04302
81.276825,100,84907.517654
86.885812,100,85082.302483
82.148894,100,85256.725085
88.852919,100,85431.300694
74.848589,100,85606.0975
71.905977,100,85782.151953
83.380821,100,85958.345926
85.497177,100,86135.193761
78.956164,100,86312.420406
79.777368,100,86489.306723
88.792268,100,86666.744019
80.923897,100,86843.194275
84.122896,100,87020.463938
76.115792,100,87199.055568
76.952798,100,87376.27744
80.558862,100,87554.48994
84.5694,100,87734.03835
84.437986,100,87912.569504
84.674268,100,88093.797979
76.180018,100,88272.090109
77.106209,100,88450.790615
81.138917,100,88630.308645
85.829179,100,88809.099118
79.724528,100,88988.17486
83.702316,100,89167.20803
84.381557,100,89346.823936
83.663735,100,89525.184525
74.687015,100,89704.534081
82.041114,100,89886.992527
87.05598,100,90069.475115
74.439575,100,90250.736768
86.117779,100,90432.837176
84.618072,100,90613.628805
79.588001,100,90794.018594
84.386309,100,90975.606492
76.049472,100,91158.135241
85.314037,100,91339.806094
75.385901,100,91523.083992
82.291954,100,91709.06855
77.393193,100,91892.838316
81.82846,100,92076.354177
79.98197,100,92265.439201
76.704209,100,92453.510207
49.097559,100,92636.312383
88.026106,100,92819.764363
90.804373,100,93005.079132
-107.439536,100,93188.576693
3.956361,100,93373.140748
67.204518,100,93557.275681
85.703022,100,93744.575152
85.187347,100,93928.304984
86.462127,100,94113.006999
71.018126,100,94298.624674
82.647934,100,94482.843392
90.024664,100,94671.473473
89.61475,100,94859.208149
79.905715,100,95046.669217
77.069318,100,95232.959646
84.318999,100,95420.760777
82.827172,100,95605.752367
85.777271,100,95791.508802
89.813624,100,95977.70702
86.69801,100,96167.52826
78.465528,100,96351.902806
85.592457,100,96538.089533
84.417127,100,96723.646802
83.854922,100,96910.781625
85.223998,100,97100.204844
83.647163,100,97291.604994
82.688256,100,97479.820479
77.416804,100,97667.724561
83.853817,100,97853.452469
82.111945,100,98040.936543
84.233433,100,98227.323033
83.928349,100,98415.263107
67.499967,100,98601.902776
84.949598,100,98789.024365
87.041168,100,98976.943274
79.214568,100,99164.447155
85.944215,100,99353.986174
86.623194,100,99542.928313
81.446265,100,99734.645747
77.529941,100,99921.542159
86.024856,100,100111.697954
76.270105,100,100302.066404
84.780234,100,100496.240547
-60.355371,100,100687.80987
-125.865392,100,100878.288594
-10.629895,100,101073.236469
19.00079,100,101268.200105
25.618046,100,101466.178759
30.669681,100,101661.838642
82.086641,100,101856.004726
80.68126,100,102048.497914
84.320522,100,102242.250331
79.86083,100,102436.828481
84.297753,100,102630.184587
83.881087,100,102824.442434
86.660425,100,103020.113657
84.933121,100,103217.705927
84.216354,100,103411.334121
83.928587,100,103606.239295
83.285276,100,103802.76424
77.185153,100,104001.206759
79.453265,100,104199.820321
84.166856,100,104397.769612
83.886821,100,104595.956168
82.776076,100,104792.887965
80.541691,100,104994.08076
85.857042,100,105194.708562
71.99454,100,105393.540019
81.226466,100,105593.01193
82.438425,100,105787.971077
73.285164,100,105990.55683
86.278384,100,106185.704497
73.344515,100,106384.30367
84.238382,100,106583.028617
75.843024,100,106779.321627
75.959614,100,106978.620868
86.373344,100,107176.955391
87.974489,100,107376.512253
87.74571,100,107574.201723
75.472173,100,107772.064534
70.891967,100,107969.651287
79.126376,100,108168.721482
74.34407,100,108366.586753
84.417301,100,108563.44003
67.794138,100,108761.02434
86.385592,100,108957.351448
80.077096,100,109154.397789
77.639758,100,109351.379874
85.299291,100,109548.468711
84.241613,100,109744.511247
82.17236,100,109938.214174
76.513179,100,110132.60035
84.221125,100,110327.915331
84.975036,100,110521.488365
82.801217,100,110716.049477
84.873292,100,110912.416411
89.766586,100,111111.809122
81.088088,100,111312.181326
81.119426,100,111517.367817
84.779232,100,111718.345061
75.750729,100,111921.188417
85.516948,100,112125.106749
76.826345,100,112325.865347
82.585066,100,112528.387058
82.467116,100,112729.624976
82.445234,100,112933.009688
77.145605,100,113133.870324
73.592624,100,113336.847666
84.865373,100,113538.938713
73.695442,100,113741.082455
90.220414,100,113942.47911
73.806751,100,114148.974993
81.116542,100,114352.928926
81.690627,100,114556.546053
85.993058,100,114761.167552
89.975655,100,114966.256459
89.630634,100,115168.760711
84.561377,100,115371.469292
80.487282,100,115575.404045
83.396094,100,115782.032393
69.791878,100,115991.711616
83.78107,100,116198.171676
85.148484,100,116406.497025
79.552076,100,116618.070402
76.303603,100,116824.064084
80.387679,100,117029.206648
79.641203,100,117234.285532
79.233145,100,117440.707855
86.647427,100,117646.928782
80.280208,100,117853.830541
88.919611,100,118059.280592
84.926322,100,118265.106066
85.257277,100,118472.629905
74.058147,100,118680.647294
81.846157,100,118888.428176
82.353413,100,119097.393909
87.505603,100,119306.356469
87.417692,100,119517.804084
84.909815,100,119724.555892
88.486837,100,119931.468482
86.447365,100,120138.062669
84.69305,100,120344.92124
85.784251,100,120554.135457
78.507366,100,120761.931542
81.654207,100,120969.150517
80.299959,100,121177.214208
77.826882,100,121384.720573
85.319086,100,121594.393339
85.47505,100,121807.153036
79.153784,100,122016.582818
87.031564,100,122227.054476
79.78088,100,122438.5047
83.956955,100,122648.382447
79.161424,100,122858.68389
90.189201,100,123069.54297
80.702263,100,123279.874993
84.360139,100,123491.423767
81.874059,100,123701.249403
74.079741,100,123913.905806
84.57314,100,124124.918635
88.658339,100,124335.475708
85.093322,100,124550.682553
80.3779,100,124765.340808
74.3878,100,124978.027017
89.272872,100,125190.313693
85.200844,100,125403.490222
86.077615,100,125618.992987
80.753958,100,125836.618503
53.011474,100,126050.40211
78.098104,100,126264.581466
57.061639,100,126478.167823
79.222657,100,126692.313095
61.879626,100,126911.891711
86.586277,100,127131.73435
81.688994,100,127349.112036
88.201731,100,127562.541293
84.893387,100,127775.562902
79.130578,100,127991.818506
86.281937,100,128207.799231
85.397013,100,128423.064988
84.387737,100,128639.60706
86.966982,100,128857.110067
83.260769,100,129068.297326
87.874985,100,129283.998913
85.256883,100,129501.087568
83.867231,100,129719.177743
72.613918,100,129936.792082
,128638.561937
78.980754,100,128856.083276
77.261093,100,129077.793913
87.896025,100,129296.339019
86.96842,100,129518.471004
85.333003,100,129738.902648
76.72702,100,129958.569135
00,129708.331231
85.706847,100,129929.123041
89.505187,100,130149.977607
88.246648,100,130369.644069
87.704948,100,130587.870154
81.385996,100,130807.254522
78.1285,100,131026.810404
81.182085,100,131248.833932
86.614493,100,131469.652995
71.32665,100,131689.679408
86.51806,100,131909.690584
89.11861,100,132130.45231
89.482758,100,132351.293465
86.514755,100,132571.375399
86.234368,100,132792.180373
83.218591,100,133013.106477
76.834359,100,133236.788932
80.537746,100,133457.545422
76.06857,100,133679.277133
87.661285,100,133899.870021
84.784705,100,134121.153926
