#{"t_start": 1659292634.9554524, "env_id": "GripperPegInHole2DPyBulletEnv-v1"}
r,l,t
72.919225,100,5789.619385
90.098373,100,5846.344372
88.522877,100,5901.523991
-18.606709,100,5956.744696
75.723038,100,6012.603284
-11.340183,100,6068.537929
80.100236,100,6128.898877
83.206097,100,6185.590646
76.551453,100,6242.856824
76.478378,100,6301.255094
74.328848,100,6358.6065
-0.903178,100,6415.694699
74.389654,100,6473.385251
77.032163,100,6529.989361
72.857578,100,6588.435402
80.666851,100,6645.945579
25.0559,100,6706.452168
82.267432,100,6764.099627
82.036923,100,6822.208717
68.978796,100,6882.346224
76.011257,100,6940.662604
74.319775,100,7000.872353
75.550732,100,7058.235339
72.408659,100,7116.28941
83.056313,100,7174.096822
83.958678,100,7232.687584
81.087624,100,7295.873171
84.440342,100,7358.293055
82.926775,100,7420.415521
73.767097,100,7483.772949
88.135558,100,7547.449489
80.91196,100,7612.88274
76.069878,100,7676.757283
82.144187,100,7740.861732
85.359969,100,7802.229923
78.759665,100,7865.01035
80.261145,100,7926.582421
77.704364,100,7991.536101
84.476523,100,8055.238732
83.850255,100,8117.039735
84.293993,100,8177.604575
67.187298,100,8241.38473
78.101819,100,8303.972338
79.683923,100,8371.369082
82.913251,100,8440.182338
76.515869,100,8508.788054
76.502307,100,8575.657802
86.292876,100,8643.363625
77.534052,100,8708.048068
65.075368,100,8774.877035
79.670621,100,8843.011003
80.939323,100,8906.756304
87.724762,100,8971.978571
85.443268,100,9038.285372
85.826285,100,9104.744674
89.436186,100,9172.468951
72.604403,100,9240.297618
82.354109,100,9310.384275
81.701207,100,9379.460687
73.69952,100,9449.287486
81.058109,100,9518.926183
86.917644,100,9587.617508
82.182688,100,9658.599913
86.479199,100,9729.87673
79.551631,100,9800.799954
78.473495,100,9872.179204
84.620588,100,9942.13206
87.960903,100,10012.549213
71.004893,100,10081.217684
79.010512,100,10153.769947
86.362181,100,10227.791362
81.410275,100,10298.977343
82.12869,100,10376.312909
84.524722,100,10450.04019
84.021698,100,10521.902902
68.193166,100,10594.543558
88.305115,100,10666.790521
77.781338,100,10737.715206
83.614721,100,10808.10539
76.707562,100,10877.970034
83.914061,100,10947.166871
73.755913,100,11017.207572
83.202571,100,11085.256005
87.583607,100,11154.906363
88.648527,100,11223.793757
86.131898,100,11293.59628
81.760194,100,11364.296342
76.852529,100,11435.558961
74.723169,100,11506.683153
79.6476,100,11577.661143
83.24252,100,11652.960229
78.919205,100,11724.942113
69.168284,100,11796.179427
89.49922,100,11868.217318
78.920064,100,11937.664882
76.937563,100,12009.043379
77.995485,100,12079.922286
87.893511,100,12152.596035
79.048825,100,12225.183314
76.951173,100,12297.019128
75.351836,100,12368.011132
79.288881,100,12438.980387
82.077634,100,12508.606286
84.454347,100,12579.723934
85.523963,100,12651.540235
84.775595,100,12723.834838
75.785931,100,12796.872471
83.966383,100,12872.239252
78.944542,100,12947.247051
74.970048,100,13022.915896
75.343054,100,13100.272159
82.209884,100,13176.316701
84.924888,100,13252.390485
85.387532,100,13329.307112
80.630199,100,13405.413524
83.624763,100,13483.250886
75.121168,100,13559.889685
88.487859,100,13634.424154
76.491344,100,13711.453169
85.474443,100,13786.066388
77.379291,100,13862.05537
75.225733,100,13938.422562
82.213173,100,14014.816264
72.641578,100,14094.529691
79.664086,100,14175.492903
74.71703,100,14254.529436
86.720846,100,14334.487991
77.638706,100,14415.498807
77.045063,100,14496.536381
84.275329,100,14576.646697
83.881472,100,14655.106326
87.120116,100,14732.13849
86.666215,100,14809.806858
75.630034,100,14887.510422
71.256544,100,14966.061511
31.195139,100,15044.31387
83.804172,100,15127.601462
78.861257,100,15210.839316
72.344555,100,15293.026983
84.170394,100,15373.757362
75.585344,100,15457.984032
78.464979,100,15539.442975
20.041177,100,15620.005004
8.566331,100,15701.255006
-23.597288,100,15787.786424
78.584617,100,15870.018176
63.334149,100,15953.321963
84.558365,100,16033.564687
86.284109,100,16117.05827
73.315004,100,16197.994245
81.068752,100,16283.596479
84.723097,100,16371.520033
70.978782,100,16458.017355
85.025845,100,16543.184877
80.921713,100,16626.430729
84.310648,100,16709.853121
80.025214,100,16794.868484
77.542683,100,16878.488896
87.566025,100,16961.37841
73.639753,100,17046.03605
82.482002,100,17132.416914
82.568999,100,17217.38113
79.466594,100,17301.780477
81.693005,100,17387.14806
82.338819,100,17469.693222
87.10046,100,17554.77803
88.21614,100,17637.715707
79.31672,100,17723.134306
85.328912,100,17807.699646
89.682106,100,17892.395308
83.944941,100,17977.666827
73.708771,100,18062.481822
83.362301,100,18151.510468
80.033028,100,18239.767877
68.649586,100,18324.08365
84.055616,100,18408.167825
87.052085,100,18495.552144
84.481486,100,18582.783566
85.768961,100,18669.634024
78.010502,100,18758.331419
86.79714,100,18845.856138
89.449101,100,18931.253647
79.088126,100,19018.987103
85.084961,100,19105.447548
72.354576,100,19192.50238
80.89009,100,19279.174704
88.110571,100,19367.808334
84.759949,100,19456.106665
78.439587,100,19544.04615
81.482386,100,19633.343214
83.941401,100,19722.208993
71.0394,100,19811.955587
79.408972,100,19902.084728
75.500213,100,19993.182905
84.066471,100,20084.231508
70.758982,100,20175.813159
88.5817,100,20266.443763
77.589969,100,20357.186898
87.228918,100,20449.357058
81.664997,100,20539.802284
78.542204,100,20631.996881
89.853912,100,20720.447338
80.950147,100,20811.557655
84.291255,100,20905.905349
83.289366,100,21001.698996
84.19867,100,21096.302908
73.966327,100,21186.684342
85.448701,100,21280.749395
85.243628,100,21375.129297
87.845302,100,21467.821539
89.60436,100,21560.905842
33.979784,100,21655.171508
-4.772957,100,21743.493569
-85.312709,100,21842.772542
67.423367,100,21944.784637
72.627798,100,22045.497463
51.350778,100,22144.457716
79.711677,100,22242.321248
21.989599,100,22336.743118
79.756647,100,22435.960294
77.075507,100,22533.936871
84.393629,100,22628.869456
82.891433,100,22730.664316
82.70086,100,22830.840051
76.761365,100,22932.941878
88.949872,100,23034.623829
88.187266,100,23133.998664
84.50737,100,23237.651953
74.428539,100,23336.038197
84.773518,100,23434.725946
79.051255,100,23533.761588
87.212483,100,23630.081424
74.794194,100,23729.002048
84.616028,100,23826.92105
84.01555,100,23927.758256
78.813491,100,24026.98923
73.904741,100,24126.48168
-28.695549,100,24221.61936
-7.47193,100,24316.338131
86.883354,100,24421.713287
81.536062,100,24519.98795
76.615789,100,24620.996579
73.589107,100,24722.802366
83.954541,100,24823.252124
82.604095,100,24924.173499
82.124494,100,25024.87933
82.344469,100,25125.306072
81.798521,100,25228.372074
86.322134,100,25326.198492
77.676898,100,25424.947277
83.461789,100,25525.083722
77.539355,100,25624.17269
87.88597,100,25727.611565
50.568892,100,25826.440068
88.817446,100,25930.257821
85.312687,100,26037.618684
85.033143,100,26139.255532
84.71176,100,26240.068422
85.022199,100,26344.137153
83.8468,100,26448.071712
84.838062,100,26555.917811
82.003628,100,26661.982822
84.446642,100,26767.266615
73.534274,100,26867.911761
75.427468,100,26969.800398
78.600703,100,27075.155766
81.780333,100,27182.6713
82.032104,100,27288.2114
88.129943,100,27392.828845
87.143933,100,27497.21681
86.137748,100,27603.978537
72.72725,100,27713.285519
84.805504,100,27824.986819
79.964417,100,27935.247945
81.866108,100,28043.154211
77.279958,100,28148.995339
76.132137,100,28257.315077
69.871462,100,28364.55145
84.8785,100,28472.792953
75.416837,100,28581.63986
76.097031,100,28691.628655
70.548298,100,28801.283709
87.808853,100,28906.581674
81.542584,100,29016.822177
75.01124,100,29124.269733
84.815475,100,29232.595817
80.717943,100,29341.489619
84.051699,100,29451.735324
84.311934,100,29561.363708
81.386214,100,29671.295233
85.117363,100,29781.084134
87.4471,100,29896.028506
78.991542,100,30005.912804
84.850971,100,30114.747224
87.487446,100,30224.038684
88.260335,100,30334.126376
86.747183,100,30447.476926
82.413046,100,30557.168871
88.38283,100,30670.797264
75.200075,100,30782.144572
82.13664,100,30901.415563
76.858562,100,31010.136146
84.59272,100,31121.413864
84.294066,100,31230.882588
76.455685,100,31341.89721
77.276961,100,31452.919519
84.568138,100,31564.370429
89.842109,100,31678.88876
79.83122,100,31791.163287
79.556826,100,31904.541684
70.848404,100,32017.775158
87.038662,100,32131.440308
84.707037,100,32244.964955
73.373053,100,32357.282565
79.94395,100,32469.678983
80.901572,100,32580.920057
76.565985,100,32694.712976
78.509536,100,32805.261671
87.910865,100,32918.997974
89.120687,100,33030.696324
80.851935,100,33145.759966
84.239084,100,33258.446105
73.503074,100,33373.046772
77.1606,100,33487.201144
88.111964,100,33601.325448
83.539613,100,33716.916171
88.415414,100,33831.872557
75.869176,100,33946.388474
77.872404,100,34061.288332
84.397716,100,34176.623053
77.616711,100,34292.323595
78.572737,100,34405.548959
84.395093,100,34518.919606
87.800515,100,34632.907187
83.273904,100,34746.974672
71.248495,100,34862.339595
84.048612,100,34977.094616
87.135047,100,35092.95928
84.733764,100,35210.010823
76.953697,100,35325.950613
84.254538,100,35442.073679
88.395583,100,35557.923774
80.966543,100,35673.259906
71.136593,100,35790.548631
84.139849,100,35906.967854
87.21979,100,36024.805531
76.984167,100,36143.951025
83.38873,100,36262.631807
73.338963,100,36380.243582
83.789937,100,36497.476468
86.637339,100,36613.312108
72.383864,100,36729.530847
84.394614,100,36850.012134
84.693784,100,36969.608191
81.499272,100,37090.392891
79.784685,100,37208.152328
73.271163,100,37326.871837
84.107973,100,37445.149994
81.35598,100,37563.492105
82.55784,100,37685.553635
73.081856,100,37807.481756
83.947767,100,37927.900035
83.844527,100,38048.4111
88.984511,100,38169.239982
88.476824,100,38291.0174
84.835327,100,38411.219326
84.352551,100,38531.100836
84.092083,100,38655.009845
85.255397,100,38774.462268
82.638301,100,38898.247035
73.885568,100,39024.928262
84.217894,100,39150.198923
85.040289,100,39272.241632
88.436931,100,39395.416176
81.902331,100,39519.038768
86.633052,100,39641.434213
82.806714,100,39765.432141
83.130036,100,39891.992185
88.430925,100,40020.019719
85.914987,100,40146.347509
73.684073,100,40271.110331
81.557558,100,40396.212423
82.515632,100,40519.705192
88.177091,100,40642.605565
75.266903,100,40766.800303
80.859224,100,40892.243281
73.949922,100,41015.455693
79.804449,100,41142.42228
71.179671,100,41268.002994
76.703287,100,41392.7562
84.902771,100,41517.525626
77.079377,100,41643.343447
88.488647,100,41769.60287
80.359963,100,41897.955951
87.141215,100,42023.012613
87.769935,100,42148.868701
85.019048,100,42275.388799
84.690367,100,42401.919971
77.289957,100,42528.786655
75.254688,100,42655.044312
75.353911,100,42781.4877
85.390432,100,42906.938514
75.929187,100,43031.993932
84.847817,100,43158.374585
75.358537,100,43286.989778
86.670663,100,43415.254092
76.286686,100,43544.590033
86.258117,100,43674.0029
87.979047,100,43803.491578
81.512255,100,43937.377409
77.062608,100,44066.371019
84.015374,100,44195.008087
89.373652,100,44324.219957
84.945857,100,44453.474232
87.598277,100,44582.691902
84.887095,100,44712.177401
84.187376,100,44843.03284
87.20184,100,44973.752854
88.04758,100,45104.790069
80.17977,100,45234.948599
86.055478,100,45366.893698
85.091543,100,45500.297317
88.873516,100,45635.661211
80.11082,100,45768.566482
81.522904,100,45901.559013
72.008302,100,46037.348781
83.107461,100,46173.374744
69.391401,100,46304.980895
87.131752,100,46440.702582
84.412238,100,46577.052427
83.158433,100,46709.651002
70.489615,100,46846.236682
84.411905,100,46979.975091
85.225328,100,47114.246423
88.724083,100,47250.001993
86.5486,100,47385.046914
79.561943,100,47524.629222
85.160505,100,47661.833892
84.899031,100,47796.339159
78.48356,100,47932.762981
81.703089,100,48069.233863
85.240304,100,48204.480281
78.718178,100,48338.443369
84.682884,100,48473.818865
82.973409,100,48607.974146
23.516003,100,48743.39607
85.528117,100,48879.999241
78.914354,100,49015.599544
80.486115,100,49152.695739
71.564903,100,49288.108623
82.802245,100,49424.668302
73.159434,100,49559.195538
78.984309,100,49696.297692
85.343571,100,49833.965355
86.345573,100,49972.297559
71.380271,100,50107.438725
47.212231,100,50243.455916
79.267261,100,50379.441032
75.620404,100,50515.415092
78.641611,100,50652.611924
83.199608,100,50791.723616
72.640433,100,50930.525547
84.955261,100,51069.882426
88.153032,100,51212.280957
84.452307,100,51352.995913
80.642461,100,51493.672817
86.552898,100,51630.915966
75.565569,100,51768.963658
80.21851,100,51910.119644
87.11261,100,52053.144577
87.933556,100,52193.28569
89.64715,100,52338.01101
88.202855,100,52480.217067
74.448335,100,52620.858088
87.349189,100,52760.488218
87.932792,100,52902.147635
78.590613,100,53041.499207
88.812936,100,53183.414374
85.123052,100,53324.490428
72.83813,100,53470.696917
75.346653,100,53617.769937
81.782261,100,53760.476164
79.122292,100,53900.732274
84.606112,100,54042.125072
78.314064,100,54183.643013
40.449128,100,54329.714754
79.457472,100,54473.431574
78.059543,100,54617.412848
73.28692,100,54763.269789
82.154954,100,54908.627413
87.841556,100,55052.809308
85.516122,100,55195.834337
74.905828,100,55338.126372
84.659933,100,55480.327819
85.918687,100,55622.797261
84.985651,100,55769.034956
88.010453,100,55913.38833
76.858264,100,56056.870989
78.484143,100,56205.862292
78.8065,100,56350.705137
90.118548,100,56495.084846
76.387219,100,56639.221123
76.630579,100,56783.717684
81.897439,100,56929.9889
80.049905,100,57078.965914
73.206335,100,57225.762958
88.528505,100,57372.937463
88.083317,100,57522.974518
77.420893,100,57675.336792
82.211343,100,57823.142802
60.899463,100,57974.101282
76.318121,100,58124.668158
90.658656,100,58270.623137
78.419195,100,58413.991687
84.974428,100,58558.712259
84.083375,100,58705.249499
83.152798,100,58850.872732
87.859181,100,58995.771729
87.087679,100,59141.628505
88.724576,100,59289.643807
85.127109,100,59440.645235
75.481762,100,59588.829915
86.25884,100,59734.766866
83.655305,100,59885.96204
73.936677,100,60035.24995
66.261125,100,60181.454968
5.074857,100,60328.644318
69.244735,100,60475.276442
45.159664,100,60629.044318
71.413626,100,60779.721481
76.360638,100,60930.892115
56.291855,100,61080.829602
53.029218,100,61237.154109
71.117998,100,61393.101476
61.943254,100,61541.543963
86.480747,100,61689.275904
71.724656,100,61841.665588
82.28462,100,61995.255411
83.117103,100,62149.079857
71.977284,100,62303.297767
77.607842,100,62456.802687
83.254186,100,62611.319372
86.117862,100,62768.735016
87.316599,100,62925.964854
70.838336,100,63082.605854
83.996635,100,63237.897193
69.769326,100,63392.295595
78.620393,100,63544.751288
-35.048944,100,63699.673259
83.602275,100,63858.28734
1.55145,100,64012.69258
77.566822,100,64166.640606
89.22979,100,64319.358207
81.272476,100,64471.173656
88.303696,100,64624.236905
86.610998,100,64776.715677
82.367108,100,64927.168858
80.133664,100,65083.398032
88.702309,100,65239.044998
82.783606,100,65393.596518
88.093882,100,65546.409858
83.46396,100,65699.667115
77.697736,100,65853.852902
83.980698,100,66006.58532
76.894861,100,66158.46621
84.947983,100,66311.581799
87.275381,100,66465.159547
68.031302,100,66622.726909
86.630586,100,66782.712513
71.161757,100,66945.959065
62.029395,100,67109.404829
62.022574,100,67268.577167
61.836131,100,67426.954837
70.206672,100,67585.791498
73.306745,100,67746.763198
63.371421,100,67906.391774
76.615317,100,68064.808198
89.346064,100,68223.931339
83.335252,100,68385.728657
81.753309,100,68545.908959
76.147955,100,68708.43601
70.95938,100,68874.20464
71.324138,100,69037.447406
79.067139,100,69199.484217
80.071629,100,69363.090706
81.365354,100,69522.806293
80.135855,100,69684.582581
75.853641,100,69847.411723
73.39142,100,70007.337913
85.03922,100,70164.827182
82.452537,100,70325.290501
82.347485,100,70483.127087
89.371806,100,70643.174546
87.107966,100,70804.154582
87.408284,100,70964.405309
79.832717,100,71123.674344
78.704994,100,71284.667653
85.380929,100,71445.922316
86.180105,100,71605.123889
82.501341,100,71765.022355
79.546975,100,71926.410272
85.458914,100,72085.481762
63.537482,100,72246.956919
83.271415,100,72411.979354
61.679014,100,72578.002101
74.176728,100,72738.955453
71.862355,100,72898.992378
78.300757,100,73062.117064
80.128249,100,73223.12201
87.304952,100,73385.488729
85.34589,100,73546.774482
83.278583,100,73709.972689
84.855661,100,73872.750343
85.295083,100,74037.16584
82.876479,100,74202.662815
79.797798,100,74367.006955
79.556638,100,74534.325059
79.619417,100,74703.019266
79.746238,100,74869.469742
77.188301,100,75035.787675
79.291673,100,75203.263788
86.331227,100,75370.29194
74.978148,100,75536.317718
88.550956,100,75704.900527
77.864176,100,75870.292647
89.381504,100,76035.714442
86.407452,100,76201.758355
84.737975,100,76369.432926
80.69046,100,76537.039018
84.216957,100,76704.417974
74.130352,100,76872.81469
81.650766,100,77039.292222
88.119535,100,77208.798076
85.652325,100,77377.858295
75.345272,100,77550.59507
84.77839,100,77719.475532
71.716216,100,77889.445817
78.781814,100,78059.417115
84.430549,100,78228.920825
88.808482,100,78396.421792
83.398982,100,78565.644436
79.094139,100,78735.253447
86.091852,100,78904.908033
84.020876,100,79074.950608
84.56025,100,79245.277233
88.843767,100,79414.353219
81.276086,100,79584.459852
86.677796,100,79756.123598
85.605429,100,79927.340305
83.043479,100,80098.720177
86.844541,100,80269.925707
89.235497,100,80440.732074
86.262627,100,80611.303983
77.572249,100,80781.297952
85.330997,100,80952.037149
75.459795,100,81122.681818
71.453085,100,81293.755105
88.450542,100,81465.353839
82.437784,100,81636.934042
79.96746,100,81807.441344
85.557842,100,81978.151074
80.418346,100,82149.241842
77.630079,100,82319.169991
89.143779,100,82489.611077
88.293515,100,82659.487468
81.094515,100,82829.27739
88.250429,100,83002.792613
83.55653,100,83175.951836
88.861389,100,83346.543723
88.240962,100,83519.137392
76.047783,100,83690.578441
84.306108,100,83864.61564
84.591696,100,84039.300298
84.65252,100,84213.334921
83.552165,100,84386.332336
81.414316,100,84560.666232
77.100322,100,84735.206775
85.037383,100,84907.533898
83.730146,100,85082.309203
81.290771,100,85256.764516
76.0039,100,85431.325259
86.240493,100,85606.132739
86.539109,100,85782.19992
88.616253,100,85958.377796
84.314621,100,86135.30661
86.187024,100,86312.441063
81.455304,100,86489.342536
74.755518,100,86666.763274
77.640592,100,86843.222082
84.687807,100,87020.486238
81.544209,100,87199.111981
88.018667,100,87376.276196
79.259343,100,87554.497562
84.378307,100,87734.055256
78.580835,100,87912.532085
88.000243,100,88093.894936
77.694511,100,88272.102963
73.449802,100,88450.800982
87.833423,100,88630.328797
81.956242,100,88809.123069
75.286041,100,88988.202555
87.4861,100,89167.233396
85.033903,100,89346.826154
78.860577,100,89525.182673
85.089933,100,89704.614444
78.770856,100,89886.997105
84.536344,100,90069.484226
82.80185,100,90250.735408
87.512061,100,90432.843549
79.654013,100,90613.657815
80.939053,100,90794.061761
82.696113,100,90975.644052
85.540532,100,91158.211067
83.66812,100,91339.852018
84.95659,100,91523.096138
72.38556,100,91709.178382
82.984402,100,91892.827341
75.792498,100,92076.403752
83.6324,100,92265.478702
85.896919,100,92453.489622
88.030021,100,92636.450866
82.229421,100,92819.789604
77.826488,100,93005.105709
-53.265375,100,93188.613344
-1.919269,100,93373.191218
82.385432,100,93557.299926
79.862946,100,93744.63353
80.891901,100,93928.29842
80.683292,100,94113.055068
87.20168,100,94298.673525
80.354673,100,94482.929108
85.0989,100,94671.479196
88.998498,100,94859.211156
79.521986,100,95046.618336
84.761397,100,95233.027866
87.65237,100,95420.758462
87.43373,100,95605.772302
78.153958,100,95791.539361
75.359988,100,95977.767438
86.317734,100,96167.554989
78.528733,100,96351.938105
86.687625,100,96538.108699
85.949603,100,96723.657861
76.338392,100,96910.859979
85.555244,100,97100.221929
84.321036,100,97291.532442
84.476903,100,97479.881858
73.581992,100,97667.754892
80.84822,100,97853.499328
88.278085,100,98040.968043
81.65414,100,98227.357883
81.53749,100,98415.287787
83.879178,100,98601.975317
82.3619,100,98789.099928
75.205053,100,98976.981331
86.537859,100,99164.41063
76.667608,100,99353.978405
85.117716,100,99542.970969
79.596711,100,99734.680496
85.874662,100,99921.584059
86.526119,100,100111.755016
79.245274,100,100302.09255
74.987484,100,100496.277463
-105.582589,100,100687.920832
-38.194022,100,100878.380581
-67.409512,100,101073.48817
19.860608,100,101268.350187
19.958903,100,101466.232002
77.781306,100,101661.908921
84.716358,100,101856.150956
55.10298,100,102048.559427
75.234755,100,102242.317754
83.617365,100,102436.818002
84.368095,100,102630.190857
80.840077,100,102824.501963
66.409238,100,103020.106546
83.849977,100,103217.74284
80.978339,100,103411.325751
79.714718,100,103606.255973
76.544505,100,103802.779193
82.895254,100,104001.218331
75.87622,100,104199.87549
71.14392,100,104397.82694
83.279903,100,104595.97354
82.502821,100,104794.477278
86.714967,100,104994.092533
77.305299,100,105194.734109
72.359958,100,105393.57497
83.536936,100,105593.061347
78.353314,100,105787.986093
88.272932,100,105990.654421
84.176372,100,106185.747602
87.420624,100,106384.352357
81.641407,100,106583.100898
87.418658,100,106779.377876
84.586292,100,106978.635271
84.580877,100,107177.057078
88.855576,100,107376.587496
81.036801,100,107574.187755
74.978386,100,107772.196106
79.856265,100,107969.582181
79.887055,100,108168.781781
85.495859,100,108366.670982
81.337045,100,108563.429953
77.279155,100,108761.030585
78.6561,100,108957.371002
86.061599,100,109154.387081
78.71464,100,109351.425761
84.861235,100,109548.513763
78.042554,100,109744.609019
77.907906,100,109938.315624
79.010564,100,110132.578467
76.187396,100,110327.932622
76.801268,100,110521.513444
80.247372,100,110716.03641
77.418708,100,110912.495836
74.789723,100,111111.853212
79.109346,100,111312.189769
79.943842,100,111517.426432
77.82292,100,111718.405169
75.0775,100,111921.295315
87.131055,100,112125.216793
87.539766,100,112325.892982
82.93316,100,112528.496692
87.506648,100,112729.705211
88.177356,100,112933.08729
88.238741,100,113133.917608
87.389836,100,113336.930582
87.225806,100,113538.925381
84.662758,100,113741.120695
79.407417,100,113942.498812
84.58995,100,114149.03583
78.741511,100,114352.936082
79.213204,100,114556.647358
82.417868,100,114761.210469
75.201804,100,114966.315287
74.363869,100,115168.778636
86.245544,100,115371.492542
88.219144,100,115575.447818
72.929438,100,115782.111008
84.438159,100,115991.732245
84.121315,100,116198.206254
86.369801,100,116406.563286
80.141577,100,116618.094099
71.713776,100,116824.104857
84.373772,100,117029.230257
83.517951,100,117234.338955
80.342531,100,117440.743349
76.399105,100,117647.054702
84.847801,100,117853.879312
87.255135,100,118059.337776
75.328022,100,118265.178751
77.857147,100,118472.630449
88.551221,100,118680.562689
87.235055,100,118888.552499
78.900671,100,119097.371334
77.511507,100,119306.513563
88.93726,100,119517.92979
85.817218,100,119724.618338
86.452183,100,119931.546371
84.828389,100,120138.109004
81.836211,100,120344.985334
86.193083,100,120554.16685
78.755251,100,120761.988897
80.993392,100,120969.172746
82.75888,100,121177.270948
74.952486,100,121384.752916
84.846434,100,121594.433474
74.010101,100,121807.218661
87.275061,100,122016.665118
84.542419,100,122227.077879
74.49134,100,122438.541071
84.330339,100,122648.495147
89.68957,100,122858.729195
78.579437,100,123069.603753
74.70993,100,123279.898025
79.926134,100,123491.486657
73.074119,100,123701.909464
88.422708,100,123913.904734
89.758444,100,124124.939653
85.215482,100,124335.508393
77.588528,100,124550.734778
79.376301,100,124765.350055
84.680427,100,124978.089227
80.454258,100,125190.391465
68.907537,100,125403.532224
75.533024,100,125619.047615
54.69735,100,125836.604606
87.767339,100,126050.458112
85.051465,100,126264.584934
25.061683,100,126478.186359
64.060165,100,126692.424398
65.952532,100,126911.936469
76.612865,100,127131.782094
79.002216,100,127349.187107
74.959004,100,127562.534415
86.857066,100,127775.600826
75.384953,100,127991.825288
74.38009,100,128207.853107
85.234398,100,128423.067891
75.816531,100,128639.468875
86.782716,100,128857.162323
81.411794,100,129068.001968
78.171447,100,129284.002701
87.03093,100,129501.090837
73.936155,100,129719.21089
87.203868,100,129936.807289
128856.042726
85.905388,100,129077.817046
81.98048,100,129296.210492
83.70324,100,129518.362005
78.36658,100,129738.817884
80.830763,100,129958.50224
0,129490.139804
87.842352,100,129708.301968
88.251195,100,129929.101223
78.118184,100,130149.979631
83.263867,100,130369.712726
88.416451,100,130587.938691
75.99859,100,130807.210735
88.535094,100,131026.851116
70.355659,100,131248.871751
79.600045,100,131469.658601
82.919033,100,131689.717328
73.755389,100,131909.687382
77.565357,100,132130.455289
85.612419,100,132351.273159
78.593326,100,132571.334087
88.674303,100,132792.18372
73.681417,100,133013.162511
87.092121,100,133236.748815
87.082117,100,133457.558545
84.729212,100,133679.173871
75.65084,100,133899.883098
87.405569,100,134121.175359
